HUISHOUDNR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATUMAANVANGHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,AANTALPERSHH,EVENT,GEBJAARJONGSTEKINDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,GEBMAANDOUDSTEKINDHH
872c30c7,couple without children,95e11884,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
7512938e,couple with children,fa4c51fd,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
7512938e,couple with children,bfd7ec14,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
7512938e,couple with children,c48c9c3c,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
7512938e,couple with children,097829b8,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
7512938e,couple with children,cc0b2030,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
b87eca7b,single parent household,50e98203,parent in single parent household,0,3,19900101,19910101,1,2,3,initiate,,--,,--
b87eca7b,single parent household,8d82c16c,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
b87eca7b,single parent household,7c10647b,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
39386365,couple without children,da9ace39,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
39386365,couple without children,58385f5f,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
4aca9fe5,couple without children,ffd0e444,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
4aca9fe5,couple without children,a8f50c33,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
ab27fe99,single person household,92e5477e,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
a2ba9ff6,single person household,deb35d22,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
ab1f58ea,couple without children,89fed06d,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
ab1f58ea,couple without children,47c03843,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
881e92d3,single parent household,5576fde8,parent in single parent household,0,3,19900101,19910101,1,2,3,initiate,,--,,--
881e92d3,single parent household,9e732131,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
881e92d3,single parent household,9a495f33,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
cbbf051e,single parent household,caa93dd7,parent in single parent household,1,3,19900101,19910101,1,2,3,initiate,,--,,--
cbbf051e,single parent household,cf316cc4,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
cbbf051e,single parent household,c8864f5d,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
43d9cf39,couple without children,2cfee8e4,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
43d9cf39,couple without children,8c59e848,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
c3868bf3,couple with children,732d7b3d,partner in couple with children,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
c3868bf3,couple with children,6e65e98e,partner in couple with children,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
c3868bf3,couple with children,9b66fb4b,child living at home,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
bc50442e,couple without children,421cb1af,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
bc50442e,couple without children,6ccfd6a2,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
8ed8e82c,couple with children,5653221c,partner in couple with children,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
8ed8e82c,couple with children,315d5fec,partner in couple with children,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
8ed8e82c,couple with children,a97833ae,child living at home,0,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
3ec23295,single parent household,92148c0a,parent in single parent household,0,4,19900101,19910101,1,3,4,initiate,,--,,--
3ec23295,single parent household,b53311b8,child living at home,0,4,19900101,19910101,1,3,4,initiate,,--,,--
3ec23295,single parent household,02b19842,child living at home,0,4,19900101,19910101,1,3,4,initiate,,--,,--
3ec23295,single parent household,ab18b4db,child living at home,0,4,19900101,19910101,1,3,4,initiate,,--,,--
834db58e,couple with children,a116b834,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
834db58e,couple with children,de433bf9,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
834db58e,couple with children,1d065e9a,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
834db58e,couple with children,b22ffceb,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
ba650902,couple without children,20ac7385,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
ba650902,couple without children,f0f86c19,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
f343381c,single person household,9ff39a60,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
434f89b0,single person household,1df3dfd7,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
047d4e42,single parent household,3144c702,parent in single parent household,0,3,19900101,19910101,1,2,3,initiate,,--,,--
047d4e42,single parent household,689a867e,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
047d4e42,single parent household,83adc6d2,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
1fce4633,couple with children,15be9fe5,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
1fce4633,couple with children,a695d29d,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
1fce4633,couple with children,e524dd64,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
1fce4633,couple with children,c9e89a9f,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
1fce4633,couple with children,c58a2f05,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
8ccf9f6c,couple without children,200fa604,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
8ccf9f6c,couple without children,2ee5ddd1,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
dfd4ebf3,single parent household,0d3fa89e,parent in single parent household,0,2,19900101,19910101,1,1,2,initiate,,--,,--
dfd4ebf3,single parent household,12803729,child living at home,0,2,19900101,19910101,1,1,2,initiate,,--,,--
6cf1a9ac,single person household,42a8763d,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
a14eb294,single parent household,f0852f2d,parent in single parent household,0,4,19900101,19910101,1,3,4,initiate,,--,,--
a14eb294,single parent household,9ec8abbd,child living at home,0,4,19900101,19910101,1,3,4,initiate,,--,,--
a14eb294,single parent household,44fca7d7,child living at home,0,4,19900101,19910101,1,3,4,initiate,,--,,--
a14eb294,single parent household,ef01ec67,child living at home,0,4,19900101,19910101,1,3,4,initiate,,--,,--
39de7bc7,single parent household,a2ee3cf5,parent in single parent household,0,2,19900101,19910101,1,1,2,initiate,,--,,--
39de7bc7,single parent household,54de426c,child living at home,0,2,19900101,19910101,1,1,2,initiate,,--,,--
f5251438,single parent household,0f636fd8,parent in single parent household,1,3,19900101,19910101,1,2,3,initiate,,--,,--
f5251438,single parent household,aaa23244,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
f5251438,single parent household,43fd26cf,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
76203884,single person household,aa3ac383,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
3f5781d7,couple with children,eba18e0f,partner in couple with children,1,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
3f5781d7,couple with children,601b6ce5,partner in couple with children,1,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
3f5781d7,couple with children,46ee2e38,child living at home,1,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
3f5781d7,couple with children,9345f2dd,child living at home,1,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
3a25e689,couple without children,fbbdf61f,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
3a25e689,couple without children,1d75ebb6,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
d117f176,couple without children,369d9060,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
d117f176,couple without children,61a2aebc,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
fd1a01a1,couple with children,93e08c05,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
fd1a01a1,couple with children,609e15ba,partner in couple with children,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
fd1a01a1,couple with children,7475caf1,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
fd1a01a1,couple with children,fdadd6e8,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
fd1a01a1,couple with children,20aa4811,child living at home,0,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
6d04ce0c,single parent household,8f1dfb60,parent in single parent household,1,3,19900101,19910101,1,2,3,initiate,,--,,--
6d04ce0c,single parent household,98c66151,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
6d04ce0c,single parent household,6f947f74,child living at home,1,3,19900101,19910101,1,2,3,initiate,,--,,--
894961e9,single person household,315334d5,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
0421c252,couple without children,9dd19f33,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
0421c252,couple without children,094510e3,partner in couple without children,0,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
dc8a6aeb,single person household,86e0ff1d,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
c29521cb,single person household,d9785374,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
9b8cef96,single person household,f77e9411,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
514e65f0,single person household,2aef71bd,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
c9ab8a74,single person household,3ed0333c,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
12d1bae7,couple with children,729c56c4,partner in couple with children,1,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
12d1bae7,couple with children,56bbb300,partner in couple with children,1,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
12d1bae7,couple with children,5068aaa0,child living at home,1,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
12d1bae7,couple with children,c5dcf416,child living at home,1,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
12d1bae7,couple with children,1759710d,child living at home,1,5,19900101,19910101,2,3,5,initiate,2015.0,01,2010.0,05
8caba295,couple with children,24d7eb34,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
8caba295,couple with children,00f3036b,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
8caba295,couple with children,de5b919a,child living at home,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
2a9dbd63,couple with children,5bf18f0e,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
2a9dbd63,couple with children,6144efee,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
2a9dbd63,couple with children,1a7f1f90,child living at home,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
ca4c150a,couple without children,086101ba,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
ca4c150a,couple without children,076bcb22,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
98be8565,single person household,58261183,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
90c063f3,single person household,b7a4c663,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
0fa86ce4,single parent household,e24b505f,parent in single parent household,0,3,19900101,19910101,1,2,3,initiate,,--,,--
0fa86ce4,single parent household,a6a7f283,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
0fa86ce4,single parent household,11180de6,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
eb4f038c,single parent household,da9d4c29,parent in single parent household,0,3,19900101,19910101,1,2,3,initiate,,--,,--
eb4f038c,single parent household,c381395d,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
eb4f038c,single parent household,a3dbf7ac,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
573db992,single parent household,c48bad83,parent in single parent household,0,2,19900101,19910101,1,1,2,initiate,,--,,--
573db992,single parent household,5e9b22db,child living at home,0,2,19900101,19910101,1,1,2,initiate,,--,,--
18f17e83,single parent household,3353ab67,parent in single parent household,1,2,19900101,19910101,1,1,2,initiate,,--,,--
18f17e83,single parent household,31572e05,child living at home,1,2,19900101,19910101,1,1,2,initiate,,--,,--
8a719270,single parent household,ac101a60,parent in single parent household,0,3,19900101,19910101,1,2,3,initiate,,--,,--
8a719270,single parent household,d85ebb0b,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
8a719270,single parent household,f548c722,child living at home,0,3,19900101,19910101,1,2,3,initiate,,--,,--
fb15620a,single person household,c208477b,single person,0,1,19900101,19910101,1,0,1,initiate,,--,,--
f6fc1bfd,couple without children,924eecaf,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
f6fc1bfd,couple without children,73156927,partner in couple without children,1,2,19900101,19910101,2,0,2,initiate,2015.0,01,2010.0,05
d43d7793,single person household,03a39916,single person,1,1,19900101,19910101,1,0,1,initiate,,--,,--
838a16a3,single parent household,b0ce753e,parent in single parent household,0,4,19900101,19910101,1,3,4,initiate,,--,,--
838a16a3,single parent household,817072f6,child living at home,0,4,19900101,19910101,1,3,4,initiate,,--,,--
838a16a3,single parent household,a00f3488,child living at home,0,4,19900101,19910101,1,3,4,initiate,,--,,--
838a16a3,single parent household,f9e2b3bc,child living at home,0,4,19900101,19910101,1,3,4,initiate,,--,,--
4e743972,couple with children,036de1d5,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
4e743972,couple with children,034e6db9,partner in couple with children,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
4e743972,couple with children,acd4d64e,child living at home,1,3,19900101,19910101,2,1,3,initiate,2015.0,01,2010.0,05
19cb10a6,single parent household,3ebe0daa,parent in single parent household,0,2,19900101,19910101,1,1,2,initiate,,--,,--
19cb10a6,single parent household,7762fcec,child living at home,0,2,19900101,19910101,1,1,2,initiate,,--,,--
dc123054,single parent household,730a4ed6,parent in single parent household,1,2,19900101,19910101,1,1,2,initiate,,--,,--
dc123054,single parent household,2311e7e1,child living at home,1,2,19900101,19910101,1,1,2,initiate,,--,,--
d856eae4,couple with children,5473db48,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
d856eae4,couple with children,7b07087c,partner in couple with children,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
d856eae4,couple with children,aa08e9ed,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
d856eae4,couple with children,0711ed0b,child living at home,0,4,19900101,19910101,2,2,4,initiate,2015.0,01,2010.0,05
