HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,EVENT,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH
65b9c242,couple with children,99bafd58,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
042aa557,couple with children,d6a8c905,partner in couple with children,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
042aa557,couple with children,1d4d2171,partner in couple with children,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
042aa557,couple with children,1a55e142,child living at home,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
042aa557,couple with children,03c6605f,child living at home,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
042aa557,couple with children,67254760,child living at home,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
ae909ab2,couple with children,7b44a300,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
ae909ab2,couple with children,f47b6fce,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
ae909ab2,couple with children,6cce39de,child living at home,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
ae909ab2,couple with children,d9b62737,child living at home,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
f97339d3,couple with children,ed2760e4,partner in couple with children,1,5,1992-01-01,1993-01-01,2,3,nothing,2015.0,01,2010.0,05
f97339d3,couple with children,a514d4f3,partner in couple with children,1,5,1992-01-01,1993-01-01,2,3,nothing,2015.0,01,2010.0,05
f97339d3,couple with children,0fab8cd4,child living at home,1,5,1992-01-01,1993-01-01,2,3,nothing,2015.0,01,2010.0,05
f97339d3,couple with children,1ee23966,child living at home,1,5,1992-01-01,1993-01-01,2,3,nothing,2015.0,01,2010.0,05
f97339d3,couple with children,2e4a5aa7,child living at home,1,5,1992-01-01,1993-01-01,2,3,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,677fc918,partner in couple with children,1,7,1992-01-01,1993-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,04944dda,child living at home,1,7,1992-01-01,1993-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,d1ccc4c3,child living at home,1,7,1992-01-01,1993-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,072ccdc5,partner in couple with children,1,7,1992-01-01,1993-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,d5eae13d,child living at home,1,7,1992-01-01,1993-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,73714a86,child living at home,1,7,1992-01-01,1993-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,2ba7c873,child living at home,1,7,1992-01-01,1993-01-01,2,5,nothing,2015.0,01,2010.0,05
61ca8b48,single parent household,203f72e6,parent in single parent household,0,2,1992-01-01,1993-01-01,1,1,nothing,,--,,--
61ca8b48,single parent household,c5385471,child living at home,0,2,1992-01-01,1993-01-01,1,1,nothing,,--,,--
687ba355,couple with children,563983b6,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,child_born,2015.0,01,2010.0,05
687ba355,couple with children,ba1c5bc0,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,child_born,2015.0,01,2010.0,05
687ba355,couple with children,f80f49ed,child living at home,1,3,1992-01-01,1993-01-01,2,1,child_born,2015.0,01,2010.0,05
a6356b00,single person household,504039d3,single person,1,1,1992-01-01,1993-01-01,1,0,nothing,,--,,--
98494c83,single person household,c287df82,single person,1,1,1992-01-01,1993-01-01,1,0,breakup,,--,,--
a20bb171,single parent household,f7117412,parent in single parent household,1,4,1992-01-01,1993-01-01,1,3,breakup,,--,,--
a20bb171,single parent household,9474d614,child living at home,1,4,1992-01-01,1993-01-01,1,3,breakup,,--,,--
a20bb171,single parent household,8cd4678b,child living at home,1,4,1992-01-01,1993-01-01,1,3,breakup,,--,,--
a20bb171,single parent household,3ecfc7de,child living at home,1,4,1992-01-01,1993-01-01,1,3,breakup,,--,,--
0b8168f8,single person household,9ce02f22,single person,1,1,1992-01-01,1993-01-01,1,0,breakup,,--,,--
eebe68ff,single parent household,f0a19adc,parent in single parent household,0,2,1992-01-01,1993-01-01,1,1,breakup,,--,,--
eebe68ff,single parent household,0f66bec7,child living at home,0,2,1992-01-01,1993-01-01,1,1,breakup,,--,,--
258ab2fe,single person household,c85b38d8,single person,0,1,1992-01-01,1993-01-01,1,0,breakup,,--,,--
80bf8a50,single parent household,9c292f29,parent in single parent household,0,5,1992-01-01,1993-01-01,1,4,breakup,,--,,--
80bf8a50,single parent household,c70f17db,child living at home,0,5,1992-01-01,1993-01-01,1,4,breakup,,--,,--
80bf8a50,single parent household,201b0565,child living at home,0,5,1992-01-01,1993-01-01,1,4,breakup,,--,,--
80bf8a50,single parent household,94c7184b,child living at home,0,5,1992-01-01,1993-01-01,1,4,breakup,,--,,--
80bf8a50,single parent household,7d668906,child living at home,0,5,1992-01-01,1993-01-01,1,4,breakup,,--,,--
e50eb526,single parent household,2ecb427e,parent in single parent household,1,4,1992-01-01,1993-01-01,1,3,nothing,,--,,--
e50eb526,single parent household,b45bb496,child living at home,1,4,1992-01-01,1993-01-01,1,3,nothing,,--,,--
e50eb526,single parent household,cd698d09,child living at home,1,4,1992-01-01,1993-01-01,1,3,nothing,,--,,--
e50eb526,single parent household,fbbcb456,child living at home,1,4,1992-01-01,1993-01-01,1,3,nothing,,--,,--
da16f2ab,couple with children,7ea2119e,partner in couple with children,1,5,1992-01-01,1993-01-01,2,3,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,52ba2d04,partner in couple with children,1,5,1992-01-01,1993-01-01,2,3,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,a5d88020,child living at home,1,5,1992-01-01,1993-01-01,2,3,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,4551f63c,child living at home,1,5,1992-01-01,1993-01-01,2,3,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,1a42e2e9,child living at home,1,5,1992-01-01,1993-01-01,2,3,nothing,2015.0,01,2010.0,05
0e1d9545,couple with children,f5126b48,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
0e1d9545,couple with children,b31cdcdb,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
0e1d9545,couple with children,e3ee2e3d,child living at home,1,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
ac244253,couple without children,1c0cf745,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,couple_formed,2015.0,01,2010.0,05
ac244253,couple without children,0e30c262,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,couple_formed,2015.0,01,2010.0,05
b0a436f7,single person household,741b384b,single person,0,1,1992-01-01,1993-01-01,1,0,breakup,,--,,--
a579f418,single parent household,87262451,parent in single parent household,0,2,1992-01-01,1993-01-01,1,1,breakup,,--,,--
a579f418,single parent household,ed5e0dbb,child living at home,0,2,1992-01-01,1993-01-01,1,1,breakup,,--,,--
189a8f87,couple with children,761df28c,partner in couple with children,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
189a8f87,couple with children,2f0335cb,partner in couple with children,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
189a8f87,couple with children,3021edf4,child living at home,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
189a8f87,couple with children,ad20a108,child living at home,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
189a8f87,couple with children,972eff55,child living at home,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
c9c36cce,couple with children,28a097ab,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,couple_formed,2015.0,01,2010.0,05
c9c36cce,couple with children,5e610014,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,couple_formed,2015.0,01,2010.0,05
c9c36cce,couple with children,6c7764d8,child living at home,1,3,1992-01-01,1993-01-01,2,1,couple_formed,2015.0,01,2010.0,05
49c7f330,single person household,2707d4e0,single person,1,1,1992-01-01,1993-01-01,1,0,breakup,,--,,--
5b428d03,single person household,870e1532,single person,1,1,1992-01-01,1993-01-01,1,0,breakup,,--,,--
4f087b3d,couple with children,a89314ac,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,child_born,2015.0,01,2010.0,05
4f087b3d,couple with children,9554b54a,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,child_born,2015.0,01,2010.0,05
4f087b3d,couple with children,77728c3f,child living at home,1,3,1992-01-01,1993-01-01,2,1,child_born,2015.0,01,2010.0,05
7d97b9f0,couple with children,c2921c9d,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
7d97b9f0,couple with children,8d478736,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
7d97b9f0,couple with children,4d5f864d,child living at home,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
7d97b9f0,couple with children,56b25cd7,child living at home,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
8c956c29,couple with children,b58fe046,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
8c956c29,couple with children,934a8721,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
8c956c29,couple with children,0d302242,child living at home,0,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
5784b6c3,single person household,d13d415e,single person,0,1,1992-01-01,1993-01-01,1,0,breakup,,--,,--
a7ec39ff,single parent household,21ecd92b,parent in single parent household,1,2,1992-01-01,1993-01-01,1,1,breakup,,--,,--
a7ec39ff,single parent household,d5268abb,child living at home,1,2,1992-01-01,1993-01-01,1,1,breakup,,--,,--
41651ec0,single person household,678c09b8,single person,1,1,1992-01-01,1993-01-01,1,0,breakup,,--,,--
100e7e07,single parent household,d9eda59d,parent in single parent household,1,2,1992-01-01,1993-01-01,1,1,breakup,,--,,--
100e7e07,single parent household,2061558e,child living at home,1,2,1992-01-01,1993-01-01,1,1,breakup,,--,,--
be18f8be,couple with children,5d71be0c,partner in couple with children,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
be18f8be,couple with children,ca9fd164,child living at home,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
be18f8be,couple with children,f435ebc1,child living at home,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
be18f8be,couple with children,d487548b,partner in couple with children,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
be18f8be,couple with children,99cb489e,child living at home,0,5,1992-01-01,1993-01-01,2,3,couple_formed,2015.0,01,2010.0,05
7a53a3c6,couple with children,73f902fd,partner in couple with children,1,8,1992-01-01,1993-01-01,2,6,couple_formed,2015.0,01,2010.0,05
7a53a3c6,couple with children,ff6b9882,child living at home,1,8,1992-01-01,1993-01-01,2,6,couple_formed,2015.0,01,2010.0,05
7a53a3c6,couple with children,841030bd,child living at home,1,8,1992-01-01,1993-01-01,2,6,couple_formed,2015.0,01,2010.0,05
7a53a3c6,couple with children,cf188e9e,child living at home,1,8,1992-01-01,1993-01-01,2,6,couple_formed,2015.0,01,2010.0,05
7a53a3c6,couple with children,678a040d,partner in couple with children,1,8,1992-01-01,1993-01-01,2,6,couple_formed,2015.0,01,2010.0,05
7a53a3c6,couple with children,359722c1,child living at home,1,8,1992-01-01,1993-01-01,2,6,couple_formed,2015.0,01,2010.0,05
7a53a3c6,couple with children,f069856a,child living at home,1,8,1992-01-01,1993-01-01,2,6,couple_formed,2015.0,01,2010.0,05
7a53a3c6,couple with children,6fabb65e,child living at home,1,8,1992-01-01,1993-01-01,2,6,couple_formed,2015.0,01,2010.0,05
ddf33ad3,couple with children,c338ceb1,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
ddf33ad3,couple with children,19fb8f76,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
ddf33ad3,couple with children,3f4b9328,child living at home,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
ddf33ad3,couple with children,6683d80c,child living at home,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
7bfd8c0c,couple with children,20196197,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
7bfd8c0c,couple with children,91a48532,child living at home,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
7bfd8c0c,couple with children,46b505a6,child living at home,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
7bfd8c0c,couple with children,d7aa5f87,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
1db0cd85,couple with children,0cb80b58,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
1db0cd85,couple with children,e11d0757,child living at home,0,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
1db0cd85,couple with children,a065a60e,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
4a40e9d6,couple with children,d1e4b544,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
4a40e9d6,couple with children,2e034bc2,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
4a40e9d6,couple with children,442f923d,child living at home,0,3,1992-01-01,1993-01-01,2,1,nothing,2015.0,01,2010.0,05
ed2b6967,single parent household,245acfda,parent in single parent household,1,4,1992-01-01,1993-01-01,1,3,nothing,,--,,--
ed2b6967,single parent household,140ccda3,child living at home,1,4,1992-01-01,1993-01-01,1,3,nothing,,--,,--
ed2b6967,single parent household,710c492f,child living at home,1,4,1992-01-01,1993-01-01,1,3,nothing,,--,,--
ed2b6967,single parent household,24f5df1e,child living at home,1,4,1992-01-01,1993-01-01,1,3,nothing,,--,,--
890f5cfe,couple with children,c8625a2a,partner in couple with children,0,6,1992-01-01,1993-01-01,2,4,couple_formed,2015.0,01,2010.0,05
890f5cfe,couple with children,56f21f55,child living at home,0,6,1992-01-01,1993-01-01,2,4,couple_formed,2015.0,01,2010.0,05
890f5cfe,couple with children,8e4c24e7,child living at home,0,6,1992-01-01,1993-01-01,2,4,couple_formed,2015.0,01,2010.0,05
890f5cfe,couple with children,ce9427ee,child living at home,0,6,1992-01-01,1993-01-01,2,4,couple_formed,2015.0,01,2010.0,05
890f5cfe,couple with children,d2e93468,partner in couple with children,0,6,1992-01-01,1993-01-01,2,4,couple_formed,2015.0,01,2010.0,05
890f5cfe,couple with children,1907522b,child living at home,0,6,1992-01-01,1993-01-01,2,4,couple_formed,2015.0,01,2010.0,05
98c789a8,single parent household,4332d9a0,parent in single parent household,0,3,1992-01-01,1993-01-01,1,2,nothing,,--,,--
98c789a8,single parent household,f5925e77,child living at home,0,3,1992-01-01,1993-01-01,1,2,nothing,,--,,--
98c789a8,single parent household,ed1382a2,child living at home,0,3,1992-01-01,1993-01-01,1,2,nothing,,--,,--
ea1d5d78,couple with children,ea0c9001,partner in couple with children,0,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
ea1d5d78,couple with children,79de4813,partner in couple with children,0,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
ea1d5d78,couple with children,81a8ea3b,child living at home,0,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
ea1d5d78,couple with children,35273ddb,child living at home,0,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
693f7a41,couple without children,ac9bbba4,partner in couple without children,1,2,1992-01-01,1993-01-01,2,0,nothing,2015.0,01,2010.0,05
693f7a41,couple without children,d3229821,partner in couple without children,1,2,1992-01-01,1993-01-01,2,0,nothing,2015.0,01,2010.0,05
6f4cea9d,couple with children,75a3339c,partner in couple with children,0,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
6f4cea9d,couple with children,b8d0c87e,partner in couple with children,0,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
6f4cea9d,couple with children,0889e4ba,child living at home,0,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
6f4cea9d,couple with children,9601a3b6,child living at home,0,4,1992-01-01,1993-01-01,2,2,nothing,2015.0,01,2010.0,05
1b10bc97,couple with children,17f5c34f,partner in couple with children,0,5,1992-01-01,1993-01-01,2,3,child_born,2015.0,01,2010.0,05
1b10bc97,couple with children,2c355d86,child living at home,0,5,1992-01-01,1993-01-01,2,3,child_born,2015.0,01,2010.0,05
1b10bc97,couple with children,6c0cae68,child living at home,0,5,1992-01-01,1993-01-01,2,3,child_born,2015.0,01,2010.0,05
1b10bc97,couple with children,5f17663d,partner in couple with children,0,5,1992-01-01,1993-01-01,2,3,child_born,2015.0,01,2010.0,05
1b10bc97,couple with children,c8b709bc,child living at home,0,5,1992-01-01,1993-01-01,2,3,child_born,2015.0,01,2010.0,05
e5175f77,single person household,242743fd,single person,1,1,1992-01-01,1993-01-01,1,0,breakup,,--,,--
8025da67,single parent household,2d457d5f,parent in single parent household,0,5,1992-01-01,1993-01-01,1,4,breakup,,--,,--
8025da67,single parent household,2d1ba0a5,child living at home,0,5,1992-01-01,1993-01-01,1,4,breakup,,--,,--
8025da67,single parent household,183ef5f3,child living at home,0,5,1992-01-01,1993-01-01,1,4,breakup,,--,,--
8025da67,single parent household,e2df154c,child living at home,0,5,1992-01-01,1993-01-01,1,4,breakup,,--,,--
8025da67,single parent household,028d61a1,child living at home,0,5,1992-01-01,1993-01-01,1,4,breakup,,--,,--
807c705d,single parent household,61afa796,parent in single parent household,0,2,1992-01-01,1993-01-01,1,1,child_born,,--,,--
807c705d,single parent household,4ab1d7f3,child living at home,0,2,1992-01-01,1993-01-01,1,1,child_born,,--,,--
