rinpersoon,education_level,GBAGEBOORTEJAAR,OPLNIVSOI2016AGG4HBMETNIRWO,OPLNIVSOI2016AGG4HGMETNIRWO,RICHTdetailISCEDF2013HBmetNIRWO,RICHTdetailISCEDF2013HGmetNIRWO,OPLNIVSOI2021AGG4HBmetNIRWO,OPLNIVSOI2021AGG4HGmetNIRWO,RICHTSOI2021SCEDF2013HBNIRWO,RICHTSOI2021SCEDF2013HGNIRWO,year
71d870f2,2.0,1959,-,-,-,-,-,-,-,-,2010
71e69b0b,5.0,1965,-,-,-,-,-,-,-,-,2010
71e8d425,10.0,1959,-,-,-,-,-,-,-,-,2010
71ecb9f4,5.0,1985,-,-,-,-,-,-,-,-,2010
71f212ae,15.0,1991,-,-,-,-,-,-,-,-,2010
71f64e80,13.0,1990,-,-,-,-,-,-,-,-,2010
720c1547,9.0,1954,-,-,-,-,-,-,-,-,2010
72138495,12.0,1987,-,-,-,-,-,-,-,-,2010
7190c5d3,16.0,1957,-,-,-,-,-,-,-,-,2010
71902fc3,1.0,1981,-,-,-,-,-,-,-,-,2010
717f37c5,2.0,1963,-,-,-,-,-,-,-,-,2010
717bae75,10.0,1989,-,-,-,-,-,-,-,-,2010
70fbc67c,11.0,1965,-,-,-,-,-,-,-,-,2010
70fda431,2.0,1992,-,-,-,-,-,-,-,-,2010
7103d80c,6.0,1992,-,-,-,-,-,-,-,-,2010
710ae8b3,2.0,1980,-,-,-,-,-,-,-,-,2010
7110c239,5.0,1998,-,-,-,-,-,-,-,-,2010
71166900,5.0,1993,-,-,-,-,-,-,-,-,2010
7117020f,15.0,1961,-,-,-,-,-,-,-,-,2010
711cef73,17.0,1982,-,-,-,-,-,-,-,-,2010
7124be34,10.0,1952,-,-,-,-,-,-,-,-,2010
71295a92,5.0,1992,-,-,-,-,-,-,-,-,2010
71299b1b,17.0,1984,-,-,-,-,-,-,-,-,2010
7221492e,8.0,1985,-,-,-,-,-,-,-,-,2010
7136f843,7.0,1953,-,-,-,-,-,-,-,-,2010
713b1284,12.0,1999,-,-,-,-,-,-,-,-,2010
714c41a0,15.0,1983,-,-,-,-,-,-,-,-,2010
7150360c,15.0,1985,-,-,-,-,-,-,-,-,2010
7156ee53,2.0,1951,-,-,-,-,-,-,-,-,2010
715a0352,12.0,1992,-,-,-,-,-,-,-,-,2010
716490e8,17.0,1962,-,-,-,-,-,-,-,-,2010
71653e3b,3.0,1992,-,-,-,-,-,-,-,-,2010
716626d9,13.0,1967,-,-,-,-,-,-,-,-,2010
716ddec8,5.0,1993,-,-,-,-,-,-,-,-,2010
7174883e,5.0,1983,-,-,-,-,-,-,-,-,2010
7174e7c3,15.0,1985,-,-,-,-,-,-,-,-,2010
713a6d1a,3.0,1953,-,-,-,-,-,-,-,-,2010
731fc7a2,3.0,1970,-,-,-,-,-,-,-,-,2010
72292d5c,5.0,1968,-,-,-,-,-,-,-,-,2010
722d709b,6.0,1954,-,-,-,-,-,-,-,-,2010
72c651e6,11.0,1956,-,-,-,-,-,-,-,-,2010
72c6cd11,8.0,1996,-,-,-,-,-,-,-,-,2010
72c8f382,9.0,1993,-,-,-,-,-,-,-,-,2010
72c8f494,12.0,1964,-,-,-,-,-,-,-,-,2010
72ccfbca,17.0,1986,-,-,-,-,-,-,-,-,2010
72d5bbec,3.0,1961,-,-,-,-,-,-,-,-,2010
72d7fdce,7.0,1964,-,-,-,-,-,-,-,-,2010
72db074a,15.0,1964,-,-,-,-,-,-,-,-,2010
72defef1,16.0,1953,-,-,-,-,-,-,-,-,2010
72e6dd59,8.0,1969,-,-,-,-,-,-,-,-,2010
72eec56d,8.0,1967,-,-,-,-,-,-,-,-,2010
72f80403,2.0,1970,-,-,-,-,-,-,-,-,2010
72fbfc24,5.0,1952,-,-,-,-,-,-,-,-,2010
72fe4927,4.0,1991,-,-,-,-,-,-,-,-,2010
7302ef86,16.0,1964,-,-,-,-,-,-,-,-,2010
730a4ed6,13.0,1963,-,-,-,-,-,-,-,-,2010
730ca4c1,1.0,1989,-,-,-,-,-,-,-,-,2010
730e33ee,12.0,1981,-,-,-,-,-,-,-,-,2010
7310e10f,1.0,1963,-,-,-,-,-,-,-,-,2010
731427c2,10.0,1986,-,-,-,-,-,-,-,-,2010
73156927,5.0,1961,-,-,-,-,-,-,-,-,2010
7315ad5d,3.0,1998,-,-,-,-,-,-,-,-,2010
731a17c5,7.0,1986,-,-,-,-,-,-,-,-,2010
72bb6c62,9.0,1961,-,-,-,-,-,-,-,-,2010
72ba23e6,7.0,1996,-,-,-,-,-,-,-,-,2010
72acb810,9.0,1960,-,-,-,-,-,-,-,-,2010
72a748e7,11.0,1994,-,-,-,-,-,-,-,-,2010
72366a46,10.0,1993,-,-,-,-,-,-,-,-,2010
723ae65f,4.0,1993,-,-,-,-,-,-,-,-,2010
723c340b,14.0,1990,-,-,-,-,-,-,-,-,2010
72432ebd,4.0,1980,-,-,-,-,-,-,-,-,2010
7249d6df,8.0,1991,-,-,-,-,-,-,-,-,2010
724c555f,4.0,1959,-,-,-,-,-,-,-,-,2010
725aad8f,12.0,1991,-,-,-,-,-,-,-,-,2010
7261b7a2,9.0,1956,-,-,-,-,-,-,-,-,2010
7262a7fc,13.0,1985,-,-,-,-,-,-,-,-,2010
72690b0e,8.0,1997,-,-,-,-,-,-,-,-,2010
726f6d52,15.0,1950,-,-,-,-,-,-,-,-,2010
722aed22,7.0,1995,-,-,-,-,-,-,-,-,2010
727382b6,13.0,1981,-,-,-,-,-,-,-,-,2010
7285e855,5.0,1993,-,-,-,-,-,-,-,-,2010
7288a55a,12.0,1992,-,-,-,-,-,-,-,-,2010
728972e5,13.0,1988,-,-,-,-,-,-,-,-,2010
728c0b8e,7.0,1992,-,-,-,-,-,-,-,-,2010
728fb7e1,11.0,1983,-,-,-,-,-,-,-,-,2010
729234fb,2.0,1980,-,-,-,-,-,-,-,-,2010
729959b3,7.0,1952,-,-,-,-,-,-,-,-,2010
729a91b8,6.0,1992,-,-,-,-,-,-,-,-,2010
729c56c4,7.0,1956,-,-,-,-,-,-,-,-,2010
729dc28c,3.0,1988,-,-,-,-,-,-,-,-,2010
72a17aa7,1.0,1963,-,-,-,-,-,-,-,-,2010
727b7ba0,10.0,1997,-,-,-,-,-,-,-,-,2010
b5993ba1,15.0,1985,-,-,-,-,-,-,-,-,2010
7e4eec00,7.0,1981,-,-,-,-,-,-,-,-,2010
7e55e61b,4.0,1957,-,-,-,-,-,-,-,-,2010
8aca05b7,14.0,1955,-,-,-,-,-,-,-,-,2010
8ad3b48d,2.0,1983,-,-,-,-,-,-,-,-,2010
8ae36f22,10.0,1988,-,-,-,-,-,-,-,-,2010
8ae87b1d,11.0,1956,-,-,-,-,-,-,-,-,2010
8afc3b84,16.0,1983,-,-,-,-,-,-,-,-,2010
8afd2f98,14.0,1965,-,-,-,-,-,-,-,-,2010
8afde1b1,3.0,1999,-,-,-,-,-,-,-,-,2010
8b04030d,1.0,1961,-,-,-,-,-,-,-,-,2010
8b09b628,12.0,1963,-,-,-,-,-,-,-,-,2010
8b09f1ae,14.0,1951,-,-,-,-,-,-,-,-,2010
8b1935ab,15.0,1981,-,-,-,-,-,-,-,-,2010
8b1fc88e,15.0,1968,-,-,-,-,-,-,-,-,2010
8b225791,8.0,1981,-,-,-,-,-,-,-,-,2010
8b2caf3d,3.0,1960,-,-,-,-,-,-,-,-,2010
8b3c4d3d,12.0,1981,-,-,-,-,-,-,-,-,2010
8b3d1454,10.0,1993,-,-,-,-,-,-,-,-,2010
8b5b9e7b,15.0,1960,-,-,-,-,-,-,-,-,2010
8b6dd802,16.0,1954,-,-,-,-,-,-,-,-,2010
8b6e966e,9.0,1988,-,-,-,-,-,-,-,-,2010
8b77c8ca,7.0,1970,-,-,-,-,-,-,-,-,2010
8b7a9854,10.0,1952,-,-,-,-,-,-,-,-,2010
8b83caca,12.0,1990,-,-,-,-,-,-,-,-,2010
8b929516,7.0,1956,-,-,-,-,-,-,-,-,2010
8ac92158,12.0,1958,-,-,-,-,-,-,-,-,2010
8b983717,1.0,1995,-,-,-,-,-,-,-,-,2010
8ac3b05a,15.0,1959,-,-,-,-,-,-,-,-,2010
8ac0bf78,1.0,1989,-,-,-,-,-,-,-,-,2010
8a113605,5.0,1982,-,-,-,-,-,-,-,-,2010
8a143b7b,2.0,1990,-,-,-,-,-,-,-,-,2010
8a16d9f8,8.0,1968,-,-,-,-,-,-,-,-,2010
8a1c1493,13.0,1983,-,-,-,-,-,-,-,-,2010
8a1c57ff,4.0,1968,-,-,-,-,-,-,-,-,2010
8a238698,11.0,1956,-,-,-,-,-,-,-,-,2010
8a25ae4c,5.0,1980,-,-,-,-,-,-,-,-,2010
8a294bf3,14.0,1981,-,-,-,-,-,-,-,-,2010
8a3b52a3,11.0,1956,-,-,-,-,-,-,-,-,2010
8a4c0cef,8.0,1969,-,-,-,-,-,-,-,-,2010
8a4e9b1f,11.0,1959,-,-,-,-,-,-,-,-,2010
8a5ae32c,12.0,1952,-,-,-,-,-,-,-,-,2010
8a5d673b,12.0,1968,-,-,-,-,-,-,-,-,2010
8a6b56b3,15.0,1995,-,-,-,-,-,-,-,-,2010
8a7d4188,4.0,1965,-,-,-,-,-,-,-,-,2010
8a819a1d,15.0,1963,-,-,-,-,-,-,-,-,2010
8a94a89d,3.0,1967,-,-,-,-,-,-,-,-,2010
8a99c3aa,3.0,1993,-,-,-,-,-,-,-,-,2010
8aa06caf,5.0,1967,-,-,-,-,-,-,-,-,2010
8aaab2ef,2.0,1954,-,-,-,-,-,-,-,-,2010
8aaee1d7,17.0,1989,-,-,-,-,-,-,-,-,2010
8aaff1e7,3.0,1959,-,-,-,-,-,-,-,-,2010
8ab6ca10,8.0,1981,-,-,-,-,-,-,-,-,2010
8ac15a04,14.0,1960,-,-,-,-,-,-,-,-,2010
8b9998f0,9.0,1953,-,-,-,-,-,-,-,-,2010
8b9d1e9f,4.0,1985,-,-,-,-,-,-,-,-,2010
8ba04630,9.0,1990,-,-,-,-,-,-,-,-,2010
8c3751b3,10.0,1951,-,-,-,-,-,-,-,-,2010
8c4641d2,14.0,1954,-,-,-,-,-,-,-,-,2010
8c4b2bbf,2.0,1951,-,-,-,-,-,-,-,-,2010
8c4bceac,17.0,1983,-,-,-,-,-,-,-,-,2010
8c4ffed9,12.0,1986,-,-,-,-,-,-,-,-,2010
8c506e28,8.0,1956,-,-,-,-,-,-,-,-,2010
8c59e848,4.0,1961,-,-,-,-,-,-,-,-,2010
8c5bd75a,3.0,1990,-,-,-,-,-,-,-,-,2010
8c5ceb98,13.0,1988,-,-,-,-,-,-,-,-,2010
8c6071b9,1.0,1999,-,-,-,-,-,-,-,-,2010
8c60a7b5,9.0,1968,-,-,-,-,-,-,-,-,2010
8c60fd7e,5.0,1989,-,-,-,-,-,-,-,-,2010
8c61d042,4.0,1997,-,-,-,-,-,-,-,-,2010
8c627c4a,4.0,1996,-,-,-,-,-,-,-,-,2010
8c66ca38,12.0,1969,-,-,-,-,-,-,-,-,2010
8c696db4,8.0,1963,-,-,-,-,-,-,-,-,2010
8c6bb63c,3.0,1963,-,-,-,-,-,-,-,-,2010
8c6ed1c5,8.0,1970,-,-,-,-,-,-,-,-,2010
8c746cb9,2.0,1989,-,-,-,-,-,-,-,-,2010
8c798de1,17.0,1999,-,-,-,-,-,-,-,-,2010
8c7f1f3d,13.0,1969,-,-,-,-,-,-,-,-,2010
8c8056d0,7.0,1990,-,-,-,-,-,-,-,-,2010
8c807b81,15.0,1983,-,-,-,-,-,-,-,-,2010
8c3729fb,4.0,1958,-,-,-,-,-,-,-,-,2010
8c35fde0,5.0,1950,-,-,-,-,-,-,-,-,2010
8c2087b6,16.0,1987,-,-,-,-,-,-,-,-,2010
8c1cd29b,12.0,1987,-,-,-,-,-,-,-,-,2010
8ba17d5e,15.0,1965,-,-,-,-,-,-,-,-,2010
8babb082,13.0,1951,-,-,-,-,-,-,-,-,2010
8bb20b9c,13.0,1988,-,-,-,-,-,-,-,-,2010
8bb7665e,1.0,1958,-,-,-,-,-,-,-,-,2010
8bbb6b7c,5.0,1989,-,-,-,-,-,-,-,-,2010
8bcd1a2c,2.0,1988,-,-,-,-,-,-,-,-,2010
8bcdf888,15.0,1956,-,-,-,-,-,-,-,-,2010
8bd272dd,7.0,1982,-,-,-,-,-,-,-,-,2010
8bd4dd92,9.0,1963,-,-,-,-,-,-,-,-,2010
8bd6b0a3,13.0,1983,-,-,-,-,-,-,-,-,2010
8bd8df44,14.0,1980,-,-,-,-,-,-,-,-,2010
8a04fb30,9.0,1953,-,-,-,-,-,-,-,-,2010
8bdafabe,14.0,1991,-,-,-,-,-,-,-,-,2010
8be6b396,1.0,1968,-,-,-,-,-,-,-,-,2010
8be8ca18,17.0,1953,-,-,-,-,-,-,-,-,2010
8bfde201,5.0,1982,-,-,-,-,-,-,-,-,2010
8c035c67,12.0,1960,-,-,-,-,-,-,-,-,2010
8c0a1880,13.0,1994,-,-,-,-,-,-,-,-,2010
8c0a83d8,2.0,1963,-,-,-,-,-,-,-,-,2010
8c0f5d4f,14.0,1951,-,-,-,-,-,-,-,-,2010
8c105b04,8.0,1991,-,-,-,-,-,-,-,-,2010
8c125950,3.0,1992,-,-,-,-,-,-,-,-,2010
8c1396ff,15.0,1983,-,-,-,-,-,-,-,-,2010
8c15190f,3.0,1960,-,-,-,-,-,-,-,-,2010
8be36308,16.0,1990,-,-,-,-,-,-,-,-,2010
8a0405d9,4.0,1968,-,-,-,-,-,-,-,-,2010
8a019c3c,7.0,1959,-,-,-,-,-,-,-,-,2010
89fed06d,2.0,1965,-,-,-,-,-,-,-,-,2010
888d6a2d,14.0,1966,-,-,-,-,-,-,-,-,2010
8890da30,11.0,1983,-,-,-,-,-,-,-,-,2010
8891d794,8.0,1997,-,-,-,-,-,-,-,-,2010
889b5b1f,3.0,1995,-,-,-,-,-,-,-,-,2010
889d43f1,1.0,1985,-,-,-,-,-,-,-,-,2010
88a008b2,15.0,1964,-,-,-,-,-,-,-,-,2010
88a1c281,6.0,1955,-,-,-,-,-,-,-,-,2010
88a33190,5.0,1993,-,-,-,-,-,-,-,-,2010
88a8c470,13.0,1952,-,-,-,-,-,-,-,-,2010
88aed005,10.0,1988,-,-,-,-,-,-,-,-,2010
88b41250,14.0,1985,-,-,-,-,-,-,-,-,2010
88b44268,1.0,1953,-,-,-,-,-,-,-,-,2010
88c5c7bb,11.0,1991,-,-,-,-,-,-,-,-,2010
88d4b6a7,2.0,1952,-,-,-,-,-,-,-,-,2010
88d80aa9,5.0,1991,-,-,-,-,-,-,-,-,2010
88dcf146,1.0,1950,-,-,-,-,-,-,-,-,2010
88e96969,14.0,1995,-,-,-,-,-,-,-,-,2010
88e9e098,15.0,1970,-,-,-,-,-,-,-,-,2010
88ed8de4,12.0,1980,-,-,-,-,-,-,-,-,2010
88f0a3b7,14.0,1982,-,-,-,-,-,-,-,-,2010
88f9e78a,6.0,1967,-,-,-,-,-,-,-,-,2010
88ff3322,1.0,1997,-,-,-,-,-,-,-,-,2010
88ff400f,10.0,1987,-,-,-,-,-,-,-,-,2010
888b2eda,3.0,1959,-,-,-,-,-,-,-,-,2010
888632d6,6.0,1983,-,-,-,-,-,-,-,-,2010
88862a6f,6.0,1997,-,-,-,-,-,-,-,-,2010
8884c5d2,6.0,1965,-,-,-,-,-,-,-,-,2010
87cf5ff7,6.0,1968,-,-,-,-,-,-,-,-,2010
87d5e475,10.0,1989,-,-,-,-,-,-,-,-,2010
87dcb836,11.0,1970,-,-,-,-,-,-,-,-,2010
87e4c501,6.0,1957,-,-,-,-,-,-,-,-,2010
87e807ec,2.0,1997,-,-,-,-,-,-,-,-,2010
87ea981d,4.0,1992,-,-,-,-,-,-,-,-,2010
87f1511c,15.0,1966,-,-,-,-,-,-,-,-,2010
87f9ac6a,6.0,1995,-,-,-,-,-,-,-,-,2010
87fd3537,17.0,1958,-,-,-,-,-,-,-,-,2010
87fe1d76,8.0,1997,-,-,-,-,-,-,-,-,2010
88009ac2,3.0,1988,-,-,-,-,-,-,-,-,2010
8903f903,9.0,1980,-,-,-,-,-,-,-,-,2010
8816b89e,3.0,1966,-,-,-,-,-,-,-,-,2010
88259257,15.0,1964,-,-,-,-,-,-,-,-,2010
882fd0c2,12.0,1959,-,-,-,-,-,-,-,-,2010
88327c1f,9.0,1956,-,-,-,-,-,-,-,-,2010
883a2601,11.0,1969,-,-,-,-,-,-,-,-,2010
8844a023,5.0,1968,-,-,-,-,-,-,-,-,2010
885e2c55,11.0,1992,-,-,-,-,-,-,-,-,2010
88669718,1.0,1992,-,-,-,-,-,-,-,-,2010
886f1084,5.0,1997,-,-,-,-,-,-,-,-,2010
8871574f,10.0,1959,-,-,-,-,-,-,-,-,2010
887bdcda,13.0,1961,-,-,-,-,-,-,-,-,2010
887db166,2.0,1996,-,-,-,-,-,-,-,-,2010
882010e9,3.0,1969,-,-,-,-,-,-,-,-,2010
8c822e89,6.0,1954,-,-,-,-,-,-,-,-,2010
89138af1,3.0,1997,-,-,-,-,-,-,-,-,2010
8917c7a9,3.0,1991,-,-,-,-,-,-,-,-,2010
89a276ab,11.0,1950,-,-,-,-,-,-,-,-,2010
89a87b2d,7.0,1998,-,-,-,-,-,-,-,-,2010
89a8f5ac,8.0,1970,-,-,-,-,-,-,-,-,2010
89add467,2.0,1993,-,-,-,-,-,-,-,-,2010
89ae562c,3.0,1954,-,-,-,-,-,-,-,-,2010
89b458c1,3.0,1990,-,-,-,-,-,-,-,-,2010
89cd8c48,16.0,1987,-,-,-,-,-,-,-,-,2010
89d13969,9.0,1985,-,-,-,-,-,-,-,-,2010
89d382d6,13.0,1951,-,-,-,-,-,-,-,-,2010
89d6e79e,15.0,1953,-,-,-,-,-,-,-,-,2010
89db9315,4.0,1952,-,-,-,-,-,-,-,-,2010
89dd320d,14.0,1987,-,-,-,-,-,-,-,-,2010
89ddea4b,12.0,1992,-,-,-,-,-,-,-,-,2010
89e1a469,11.0,1969,-,-,-,-,-,-,-,-,2010
89e44b19,2.0,1954,-,-,-,-,-,-,-,-,2010
89f25566,11.0,1967,-,-,-,-,-,-,-,-,2010
89f41758,7.0,1987,-,-,-,-,-,-,-,-,2010
89f4d375,7.0,1962,-,-,-,-,-,-,-,-,2010
89f4f18e,5.0,1951,-,-,-,-,-,-,-,-,2010
89f7da2e,14.0,1992,-,-,-,-,-,-,-,-,2010
89f98533,12.0,1984,-,-,-,-,-,-,-,-,2010
89fa11f8,3.0,1950,-,-,-,-,-,-,-,-,2010
89fcfa0f,4.0,1950,-,-,-,-,-,-,-,-,2010
89a0f4c3,4.0,1970,-,-,-,-,-,-,-,-,2010
899d8243,5.0,1969,-,-,-,-,-,-,-,-,2010
899b823d,1.0,1969,-,-,-,-,-,-,-,-,2010
89992769,6.0,1958,-,-,-,-,-,-,-,-,2010
891a11a8,8.0,1998,-,-,-,-,-,-,-,-,2010
89263608,9.0,1999,-,-,-,-,-,-,-,-,2010
892acd9f,13.0,1970,-,-,-,-,-,-,-,-,2010
89311231,5.0,1985,-,-,-,-,-,-,-,-,2010
8931a7ef,9.0,1985,-,-,-,-,-,-,-,-,2010
8943f9aa,17.0,1992,-,-,-,-,-,-,-,-,2010
89496cee,8.0,1987,-,-,-,-,-,-,-,-,2010
894ee1fc,7.0,1950,-,-,-,-,-,-,-,-,2010
894f74e4,13.0,1969,-,-,-,-,-,-,-,-,2010
8954dbb9,15.0,1981,-,-,-,-,-,-,-,-,2010
895cfad8,13.0,1991,-,-,-,-,-,-,-,-,2010
89174a75,6.0,1990,-,-,-,-,-,-,-,-,2010
895e214b,9.0,1970,-,-,-,-,-,-,-,-,2010
8977e695,7.0,1984,-,-,-,-,-,-,-,-,2010
8979425d,11.0,1964,-,-,-,-,-,-,-,-,2010
897cb37b,7.0,1954,-,-,-,-,-,-,-,-,2010
897def28,4.0,1985,-,-,-,-,-,-,-,-,2010
897dfaf5,14.0,1967,-,-,-,-,-,-,-,-,2010
8980f682,16.0,1952,-,-,-,-,-,-,-,-,2010
8984a2ad,8.0,1987,-,-,-,-,-,-,-,-,2010
8990650b,11.0,1953,-,-,-,-,-,-,-,-,2010
8993da02,8.0,1984,-,-,-,-,-,-,-,-,2010
8998a1c8,13.0,1980,-,-,-,-,-,-,-,-,2010
89991a92,15.0,1980,-,-,-,-,-,-,-,-,2010
896c4531,7.0,1988,-,-,-,-,-,-,-,-,2010
8c82665e,8.0,1993,-,-,-,-,-,-,-,-,2010
8c872db7,7.0,1985,-,-,-,-,-,-,-,-,2010
8c90d234,6.0,1988,-,-,-,-,-,-,-,-,2010
8f4d5474,15.0,1987,-,-,-,-,-,-,-,-,2010
8f522df8,3.0,1988,-,-,-,-,-,-,-,-,2010
8f583f49,10.0,1958,-,-,-,-,-,-,-,-,2010
8f5e1bed,7.0,1969,-,-,-,-,-,-,-,-,2010
8f600dbb,16.0,1989,-,-,-,-,-,-,-,-,2010
8f604c3a,9.0,1956,-,-,-,-,-,-,-,-,2010
8f79a539,6.0,1951,-,-,-,-,-,-,-,-,2010
8f844d1f,14.0,1964,-,-,-,-,-,-,-,-,2010
8f85a4c7,13.0,1953,-,-,-,-,-,-,-,-,2010
8f8c1143,12.0,1964,-,-,-,-,-,-,-,-,2010
8f8f319c,8.0,1970,-,-,-,-,-,-,-,-,2010
8f95241a,1.0,1955,-,-,-,-,-,-,-,-,2010
8f98722b,12.0,1983,-,-,-,-,-,-,-,-,2010
8f98ae81,1.0,1950,-,-,-,-,-,-,-,-,2010
8f9a6e2c,1.0,1980,-,-,-,-,-,-,-,-,2010
8fa1b410,6.0,1960,-,-,-,-,-,-,-,-,2010
8fa411ea,1.0,1985,-,-,-,-,-,-,-,-,2010
8fa8c212,2.0,1990,-,-,-,-,-,-,-,-,2010
8fada9d5,2.0,1957,-,-,-,-,-,-,-,-,2010
8faee140,17.0,1988,-,-,-,-,-,-,-,-,2010
8faf24c9,10.0,1990,-,-,-,-,-,-,-,-,2010
8fb5c90c,17.0,1968,-,-,-,-,-,-,-,-,2010
8fbb48e1,15.0,1952,-,-,-,-,-,-,-,-,2010
8f46901a,13.0,1996,-,-,-,-,-,-,-,-,2010
8f455e0d,15.0,1986,-,-,-,-,-,-,-,-,2010
8f44d7aa,11.0,1965,-,-,-,-,-,-,-,-,2010
8f3d8a79,11.0,1954,-,-,-,-,-,-,-,-,2010
8eb8b852,15.0,1965,-,-,-,-,-,-,-,-,2010
8ebf5db0,8.0,1957,-,-,-,-,-,-,-,-,2010
8ed65b3d,2.0,1988,-,-,-,-,-,-,-,-,2010
8eda4dd2,11.0,1982,-,-,-,-,-,-,-,-,2010
8edeb3d5,16.0,1957,-,-,-,-,-,-,-,-,2010
8eefda38,6.0,1957,-,-,-,-,-,-,-,-,2010
8ef6d49a,8.0,1959,-,-,-,-,-,-,-,-,2010
8efa95e5,14.0,1980,-,-,-,-,-,-,-,-,2010
8f0bbab4,15.0,1990,-,-,-,-,-,-,-,-,2010
8f0d13e3,16.0,1969,-,-,-,-,-,-,-,-,2010
8f0f6e8a,3.0,1966,-,-,-,-,-,-,-,-,2010
8fbbcf3d,4.0,1991,-,-,-,-,-,-,-,-,2010
8f13ef9f,10.0,1988,-,-,-,-,-,-,-,-,2010
8f15a350,15.0,1966,-,-,-,-,-,-,-,-,2010
8f1b85e1,12.0,1996,-,-,-,-,-,-,-,-,2010
8f1dfb60,16.0,1957,-,-,-,-,-,-,-,-,2010
8f1e07c8,8.0,1994,-,-,-,-,-,-,-,-,2010
8f1e6776,14.0,1997,-,-,-,-,-,-,-,-,2010
8f1e6ad7,6.0,1957,-,-,-,-,-,-,-,-,2010
8f1eafa4,16.0,1993,-,-,-,-,-,-,-,-,2010
8f2676de,12.0,1984,-,-,-,-,-,-,-,-,2010
8f2b58a0,13.0,1953,-,-,-,-,-,-,-,-,2010
8f3187b3,14.0,1984,-,-,-,-,-,-,-,-,2010
8f3c8fbc,15.0,1963,-,-,-,-,-,-,-,-,2010
8f14f6cf,16.0,1991,-,-,-,-,-,-,-,-,2010
8eb33591,4.0,1958,-,-,-,-,-,-,-,-,2010
8fc080f8,11.0,1983,-,-,-,-,-,-,-,-,2010
8fd32dd9,9.0,1968,-,-,-,-,-,-,-,-,2010
907f50ca,4.0,1953,-,-,-,-,-,-,-,-,2010
908bc129,6.0,1983,-,-,-,-,-,-,-,-,2010
90906244,17.0,1967,-,-,-,-,-,-,-,-,2010
9090f0c4,13.0,1995,-,-,-,-,-,-,-,-,2010
9095a998,16.0,1990,-,-,-,-,-,-,-,-,2010
909795c8,1.0,1968,-,-,-,-,-,-,-,-,2010
90ac61b8,15.0,1959,-,-,-,-,-,-,-,-,2010
90b36757,8.0,1990,-,-,-,-,-,-,-,-,2010
90b8e55d,11.0,1961,-,-,-,-,-,-,-,-,2010
90b98b51,15.0,1983,-,-,-,-,-,-,-,-,2010
90bc6ff4,2.0,1955,-,-,-,-,-,-,-,-,2010
90c2fcfc,3.0,1984,-,-,-,-,-,-,-,-,2010
90c30475,17.0,1961,-,-,-,-,-,-,-,-,2010
90c3dc47,5.0,1952,-,-,-,-,-,-,-,-,2010
90c3df1e,14.0,1998,-,-,-,-,-,-,-,-,2010
90d06b69,15.0,1980,-,-,-,-,-,-,-,-,2010
90d5743c,9.0,1987,-,-,-,-,-,-,-,-,2010
90dca82a,16.0,1992,-,-,-,-,-,-,-,-,2010
90e405fe,2.0,1963,-,-,-,-,-,-,-,-,2010
90e713db,8.0,1983,-,-,-,-,-,-,-,-,2010
90ed90a6,9.0,1958,-,-,-,-,-,-,-,-,2010
90ee2243,10.0,1951,-,-,-,-,-,-,-,-,2010
90ee28ff,2.0,1996,-,-,-,-,-,-,-,-,2010
907a7f02,4.0,1986,-,-,-,-,-,-,-,-,2010
9073cf48,10.0,1950,-,-,-,-,-,-,-,-,2010
9070ec2e,17.0,1970,-,-,-,-,-,-,-,-,2010
90709cc6,4.0,1985,-,-,-,-,-,-,-,-,2010
8ff6b2f9,14.0,1993,-,-,-,-,-,-,-,-,2010
8ff6e239,11.0,1993,-,-,-,-,-,-,-,-,2010
8ff709c9,3.0,1968,-,-,-,-,-,-,-,-,2010
8ff8b237,4.0,1956,-,-,-,-,-,-,-,-,2010
8ffb6604,1.0,1993,-,-,-,-,-,-,-,-,2010
900af712,2.0,1984,-,-,-,-,-,-,-,-,2010
900eb582,16.0,1991,-,-,-,-,-,-,-,-,2010
9012f6ff,17.0,1984,-,-,-,-,-,-,-,-,2010
90147a53,9.0,1985,-,-,-,-,-,-,-,-,2010
9018bb46,1.0,1984,-,-,-,-,-,-,-,-,2010
9019d060,16.0,1985,-,-,-,-,-,-,-,-,2010
8fc18926,7.0,1980,-,-,-,-,-,-,-,-,2010
901bf301,17.0,1966,-,-,-,-,-,-,-,-,2010
901ec8c0,10.0,1952,-,-,-,-,-,-,-,-,2010
90221403,8.0,1959,-,-,-,-,-,-,-,-,2010
90222857,12.0,1952,-,-,-,-,-,-,-,-,2010
902ef14d,7.0,1983,-,-,-,-,-,-,-,-,2010
904172ae,5.0,1956,-,-,-,-,-,-,-,-,2010
90417321,3.0,1965,-,-,-,-,-,-,-,-,2010
90418cf9,8.0,1960,-,-,-,-,-,-,-,-,2010
90527ce3,1.0,1991,-,-,-,-,-,-,-,-,2010
905b4c42,11.0,1991,-,-,-,-,-,-,-,-,2010
905b811e,11.0,1982,-,-,-,-,-,-,-,-,2010
90703f48,4.0,1984,-,-,-,-,-,-,-,-,2010
901d453c,10.0,1982,-,-,-,-,-,-,-,-,2010
87ccd796,2.0,1987,-,-,-,-,-,-,-,-,2010
8eb1bb97,1.0,1983,-,-,-,-,-,-,-,-,2010
8eaabcc8,2.0,1962,-,-,-,-,-,-,-,-,2010
