,HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH,hierarchy,ID_list_rinpersoon
488,d24d2d17,couple with children,66e9ba2b,partner in couple with children,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1992-01-01,"['254f7859', '66e9ba2b', '30197924', 'f99b413e', 'caffcfd9']"
489,d24d2d17,couple with children,30197924,child living at home,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1992-01-01,"['254f7859', '66e9ba2b', '30197924', 'f99b413e', 'caffcfd9']"
490,d24d2d17,couple with children,f99b413e,child living at home,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1992-01-01,"['254f7859', '66e9ba2b', '30197924', 'f99b413e', 'caffcfd9']"
491,d24d2d17,couple with children,caffcfd9,child living at home,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,d24d2d17_1992-01-01,"['254f7859', '66e9ba2b', '30197924', 'f99b413e', 'caffcfd9']"
492,41651ec0,single person household,be0a58d4,single person,1,1,1992-01-01,1993-01-01,1,0,,--,,--,41651ec0_1992-01-01,['be0a58d4']
493,62fe1928,single person household,62e811bb,single person,0,1,1992-01-01,1993-01-01,1,0,,--,,--,62fe1928_1992-01-01,['62e811bb']
494,08af5dc9,couple without children,b8432ead,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,08af5dc9_1992-01-01,"['b8432ead', '4bfb08e0']"
495,08af5dc9,couple without children,4bfb08e0,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,08af5dc9_1992-01-01,"['b8432ead', '4bfb08e0']"
496,c6187a91,couple without children,461f62ba,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,c6187a91_1992-01-01,"['461f62ba', '36677213']"
497,c6187a91,couple without children,36677213,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,c6187a91_1992-01-01,"['461f62ba', '36677213']"
498,ddeecec6,couple without children,c15e4cb4,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,ddeecec6_1992-01-01,"['c15e4cb4', 'c2d3fb66']"
499,ddeecec6,couple without children,c2d3fb66,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,ddeecec6_1992-01-01,"['c15e4cb4', 'c2d3fb66']"
500,5391eb95,single parent household,a1e63301,parent in single parent household,0,2,1992-01-01,1993-01-01,1,1,,--,,--,5391eb95_1992-01-01,"['a1e63301', '83848be9']"
501,5391eb95,single parent household,83848be9,child living at home,0,2,1992-01-01,1993-01-01,1,1,,--,,--,5391eb95_1992-01-01,"['a1e63301', '83848be9']"
502,51de5bb7,single person household,437acb0e,single person,0,1,1992-01-01,1993-01-01,1,0,,--,,--,51de5bb7_1992-01-01,['437acb0e']
503,e5175f77,single person household,a58f8773,single person,1,1,1992-01-01,1993-01-01,1,0,,--,,--,e5175f77_1992-01-01,['a58f8773']
504,fd6a5e52,single person household,120a256a,single person,0,1,1992-01-01,1993-01-01,1,0,,--,,--,fd6a5e52_1992-01-01,['120a256a']
505,f29d9db0,single person household,887cd01c,single person,1,1,1992-01-01,1993-01-01,1,0,,--,,--,f29d9db0_1992-01-01,['887cd01c']
506,208bf2ca,single parent household,fde16b96,parent in single parent household,1,2,1992-01-01,1993-01-01,1,1,,--,,--,208bf2ca_1992-01-01,"['fde16b96', '65a2e8d1']"
507,208bf2ca,single parent household,65a2e8d1,child living at home,1,2,1992-01-01,1993-01-01,1,1,,--,,--,208bf2ca_1992-01-01,"['fde16b96', '65a2e8d1']"
508,b1d5829e,couple without children,a9998b37,partner in couple without children,1,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,b1d5829e_1992-01-01,"['a9998b37', 'af1b4a1b']"
509,b1d5829e,couple without children,af1b4a1b,partner in couple without children,1,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,b1d5829e_1992-01-01,"['a9998b37', 'af1b4a1b']"
510,ffa84504,single person household,20a30672,single person,1,1,1992-01-01,1993-01-01,1,0,,--,,--,ffa84504_1992-01-01,['20a30672']
511,07a30e39,couple with children,2ae09b76,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1992-01-01,"['2ae09b76', '8f260525', '88285fb4', '09f7a651']"
512,07a30e39,couple with children,8f260525,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1992-01-01,"['2ae09b76', '8f260525', '88285fb4', '09f7a651']"
513,07a30e39,couple with children,88285fb4,child living at home,1,4,1992-01-01,1993-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1992-01-01,"['2ae09b76', '8f260525', '88285fb4', '09f7a651']"
514,07a30e39,couple with children,09f7a651,child living at home,1,4,1992-01-01,1993-01-01,2,2,2015.0,01,2010.0,05,07a30e39_1992-01-01,"['2ae09b76', '8f260525', '88285fb4', '09f7a651']"
515,30aed750,couple with children,1cefb90b,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,30aed750_1992-01-01,"['1cefb90b', 'c87c7eb3', '9601a3b6']"
516,30aed750,couple with children,c87c7eb3,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,30aed750_1992-01-01,"['1cefb90b', 'c87c7eb3', '9601a3b6']"
517,30aed750,couple with children,9601a3b6,child living at home,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,30aed750_1992-01-01,"['1cefb90b', 'c87c7eb3', '9601a3b6']"
518,50a82ac0,single person household,37aba74f,single person,0,1,1992-01-01,1993-01-01,1,0,,--,,--,50a82ac0_1992-01-01,['37aba74f']
519,bdab68c0,couple with children,a553b7f9,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,bdab68c0_1992-01-01,"['a553b7f9', 'ecc584e2', '916b9948']"
520,bdab68c0,couple with children,ecc584e2,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,bdab68c0_1992-01-01,"['a553b7f9', 'ecc584e2', '916b9948']"
521,bdab68c0,couple with children,916b9948,child living at home,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,bdab68c0_1992-01-01,"['a553b7f9', 'ecc584e2', '916b9948']"
522,9cf2a509,couple without children,1610981e,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,9cf2a509_1992-01-01,"['1610981e', '9c7fae3a']"
523,9cf2a509,couple without children,9c7fae3a,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,9cf2a509_1992-01-01,"['1610981e', '9c7fae3a']"
524,b3578b16,couple with children,6d9cc4bb,partner in couple with children,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,b3578b16_1992-01-01,"['6d9cc4bb', 'd35cf72b', '0b2f1798', 'b0a21246', '17250469']"
525,b3578b16,couple with children,d35cf72b,child living at home,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,b3578b16_1992-01-01,"['6d9cc4bb', 'd35cf72b', '0b2f1798', 'b0a21246', '17250469']"
526,b3578b16,couple with children,0b2f1798,child living at home,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,b3578b16_1992-01-01,"['6d9cc4bb', 'd35cf72b', '0b2f1798', 'b0a21246', '17250469']"
527,b3578b16,couple with children,b0a21246,partner in couple with children,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,b3578b16_1992-01-01,"['6d9cc4bb', 'd35cf72b', '0b2f1798', 'b0a21246', '17250469']"
528,b3578b16,couple with children,17250469,child living at home,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,b3578b16_1992-01-01,"['6d9cc4bb', 'd35cf72b', '0b2f1798', 'b0a21246', '17250469']"
529,8ac37fe0,single parent household,ec2e126b,parent in single parent household,0,2,1992-01-01,1993-01-01,1,1,,--,,--,8ac37fe0_1992-01-01,"['ec2e126b', 'ea0c9001']"
530,8ac37fe0,single parent household,ea0c9001,child living at home,0,2,1992-01-01,1993-01-01,1,1,,--,,--,8ac37fe0_1992-01-01,"['ec2e126b', 'ea0c9001']"
531,f4ae0934,couple with children,74fdfb73,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,f4ae0934_1992-01-01,"['74fdfb73', 'f39962d5', '34c3bf80']"
532,f4ae0934,couple with children,f39962d5,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,f4ae0934_1992-01-01,"['74fdfb73', 'f39962d5', '34c3bf80']"
533,f4ae0934,couple with children,34c3bf80,child living at home,0,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,f4ae0934_1992-01-01,"['74fdfb73', 'f39962d5', '34c3bf80']"
534,7d9ef18c,couple with children,de5b3581,partner in couple with children,0,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,7d9ef18c_1992-01-01,"['de5b3581', '853fe91f', '02dae9b3', 'ceb688ab', '6b9bb414']"
535,7d9ef18c,couple with children,853fe91f,partner in couple with children,0,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,7d9ef18c_1992-01-01,"['de5b3581', '853fe91f', '02dae9b3', 'ceb688ab', '6b9bb414']"
536,7d9ef18c,couple with children,02dae9b3,child living at home,0,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,7d9ef18c_1992-01-01,"['de5b3581', '853fe91f', '02dae9b3', 'ceb688ab', '6b9bb414']"
537,7d9ef18c,couple with children,ceb688ab,child living at home,0,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,7d9ef18c_1992-01-01,"['de5b3581', '853fe91f', '02dae9b3', 'ceb688ab', '6b9bb414']"
538,7d9ef18c,couple with children,6b9bb414,child living at home,0,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,7d9ef18c_1992-01-01,"['de5b3581', '853fe91f', '02dae9b3', 'ceb688ab', '6b9bb414']"
539,c486e628,couple without children,803211ef,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,c486e628_1992-01-01,"['803211ef', '90d5c62a']"
540,c486e628,couple without children,90d5c62a,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,c486e628_1992-01-01,"['803211ef', '90d5c62a']"
541,17217684,couple with children,431cea40,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,17217684_1992-01-01,"['431cea40', '38f180e6', '8f30630d']"
542,17217684,couple with children,38f180e6,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,17217684_1992-01-01,"['431cea40', '38f180e6', '8f30630d']"
543,17217684,couple with children,8f30630d,child living at home,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,17217684_1992-01-01,"['431cea40', '38f180e6', '8f30630d']"
544,65b9c242,couple with children,bc90f08b,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,65b9c242_1992-01-01,"['bc90f08b', '9e0c9697', 'eb1e611e']"
545,65b9c242,couple with children,9e0c9697,child living at home,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,65b9c242_1992-01-01,"['bc90f08b', '9e0c9697', 'eb1e611e']"
546,65b9c242,couple with children,eb1e611e,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,65b9c242_1992-01-01,"['bc90f08b', '9e0c9697', 'eb1e611e']"
547,d3ee50da,couple with children,92ad9e37,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,d3ee50da_1992-01-01,"['92ad9e37', 'f685e86d', '247fbc76']"
548,d3ee50da,couple with children,f685e86d,child living at home,0,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,d3ee50da_1992-01-01,"['92ad9e37', 'f685e86d', '247fbc76']"
549,d3ee50da,couple with children,247fbc76,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,d3ee50da_1992-01-01,"['92ad9e37', 'f685e86d', '247fbc76']"
550,807c705d,single person household,ca5c5e48,single person,0,1,1992-01-01,1993-01-01,1,0,,--,,--,807c705d_1992-01-01,['ca5c5e48']
551,23ef24a3,couple with children,1e5842ee,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,23ef24a3_1992-01-01,"['1e5842ee', '61243c95', '4f3a8f30']"
552,23ef24a3,couple with children,61243c95,child living at home,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,23ef24a3_1992-01-01,"['1e5842ee', '61243c95', '4f3a8f30']"
553,23ef24a3,couple with children,4f3a8f30,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,23ef24a3_1992-01-01,"['1e5842ee', '61243c95', '4f3a8f30']"
554,9e61a76c,single person household,860ec335,single person,0,1,1992-01-01,1993-01-01,1,0,,--,,--,9e61a76c_1992-01-01,['860ec335']
555,bcd22a38,single parent household,2bbc5d88,parent in single parent household,0,3,1992-01-01,1993-01-01,1,2,,--,,--,bcd22a38_1992-01-01,"['2bbc5d88', 'befc15c9', '9b083d70']"
556,bcd22a38,single parent household,befc15c9,child living at home,0,3,1992-01-01,1993-01-01,1,2,,--,,--,bcd22a38_1992-01-01,"['2bbc5d88', 'befc15c9', '9b083d70']"
557,bcd22a38,single parent household,9b083d70,child living at home,0,3,1992-01-01,1993-01-01,1,2,,--,,--,bcd22a38_1992-01-01,"['2bbc5d88', 'befc15c9', '9b083d70']"
558,787d8e6d,couple with children,a97ae209,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,2015.0,01,2010.0,05,787d8e6d_1992-01-01,"['a97ae209', '7c903c8b', '93c3b503', '57c99fa1']"
559,787d8e6d,couple with children,7c903c8b,child living at home,1,4,1992-01-01,1993-01-01,2,2,2015.0,01,2010.0,05,787d8e6d_1992-01-01,"['a97ae209', '7c903c8b', '93c3b503', '57c99fa1']"
560,787d8e6d,couple with children,93c3b503,partner in couple with children,1,4,1992-01-01,1993-01-01,2,2,2015.0,01,2010.0,05,787d8e6d_1992-01-01,"['a97ae209', '7c903c8b', '93c3b503', '57c99fa1']"
561,787d8e6d,couple with children,57c99fa1,child living at home,1,4,1992-01-01,1993-01-01,2,2,2015.0,01,2010.0,05,787d8e6d_1992-01-01,"['a97ae209', '7c903c8b', '93c3b503', '57c99fa1']"
562,042aa557,couple with children,37490794,partner in couple with children,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,042aa557_1992-01-01,"['37490794', 'f901aeea', 'b26b57de', 'dd318db8', '5f2120dd']"
563,042aa557,couple with children,f901aeea,partner in couple with children,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,042aa557_1992-01-01,"['37490794', 'f901aeea', 'b26b57de', 'dd318db8', '5f2120dd']"
564,042aa557,couple with children,b26b57de,child living at home,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,042aa557_1992-01-01,"['37490794', 'f901aeea', 'b26b57de', 'dd318db8', '5f2120dd']"
565,042aa557,couple with children,dd318db8,child living at home,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,042aa557_1992-01-01,"['37490794', 'f901aeea', 'b26b57de', 'dd318db8', '5f2120dd']"
566,042aa557,couple with children,5f2120dd,child living at home,1,5,1992-01-01,1993-01-01,2,3,2015.0,01,2010.0,05,042aa557_1992-01-01,"['37490794', 'f901aeea', 'b26b57de', 'dd318db8', '5f2120dd']"
567,ae909ab2,couple without children,bbe7343e,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,ae909ab2_1992-01-01,"['bbe7343e', '7cdf5a71']"
568,ae909ab2,couple without children,7cdf5a71,partner in couple without children,0,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,ae909ab2_1992-01-01,"['bbe7343e', '7cdf5a71']"
569,dd2f4c03,single person household,c6a4c67e,single person,1,1,1992-01-01,1993-01-01,1,0,,--,,--,dd2f4c03_1992-01-01,['c6a4c67e']
570,f97339d3,single person household,df16a0df,single person,0,1,1992-01-01,1993-01-01,1,0,,--,,--,f97339d3_1992-01-01,['df16a0df']
571,b55a1feb,couple without children,edecd5f5,partner in couple without children,1,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,b55a1feb_1992-01-01,"['edecd5f5', '2e738989']"
572,b55a1feb,couple without children,2e738989,partner in couple without children,1,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,b55a1feb_1992-01-01,"['edecd5f5', '2e738989']"
573,353a3870,single person household,16f92055,single person,0,1,1992-01-01,1993-01-01,1,0,,--,,--,353a3870_1992-01-01,['16f92055']
574,61ca8b48,single parent household,11590e61,parent in single parent household,1,3,1992-01-01,1993-01-01,1,2,,--,,--,61ca8b48_1992-01-01,"['11590e61', 'f531984b', '3d190e9d']"
575,61ca8b48,single parent household,f531984b,child living at home,1,3,1992-01-01,1993-01-01,1,2,,--,,--,61ca8b48_1992-01-01,"['11590e61', 'f531984b', '3d190e9d']"
576,61ca8b48,single parent household,3d190e9d,child living at home,1,3,1992-01-01,1993-01-01,1,2,,--,,--,61ca8b48_1992-01-01,"['11590e61', 'f531984b', '3d190e9d']"
577,13492572,single person household,7be701c2,single person,1,1,1992-01-01,1993-01-01,1,0,,--,,--,13492572_1992-01-01,['7be701c2']
578,788e1575,single parent household,d5bd699f,parent in single parent household,1,5,1992-01-01,1993-01-01,1,4,,--,,--,788e1575_1992-01-01,"['d5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd']"
579,788e1575,single parent household,ddd88a26,child living at home,1,5,1992-01-01,1993-01-01,1,4,,--,,--,788e1575_1992-01-01,"['d5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd']"
580,788e1575,single parent household,62058e8a,child living at home,1,5,1992-01-01,1993-01-01,1,4,,--,,--,788e1575_1992-01-01,"['d5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd']"
581,788e1575,single parent household,65fbc6a1,child living at home,1,5,1992-01-01,1993-01-01,1,4,,--,,--,788e1575_1992-01-01,"['d5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd']"
582,788e1575,single parent household,13cf5fcd,child living at home,1,5,1992-01-01,1993-01-01,1,4,,--,,--,788e1575_1992-01-01,"['d5bd699f', 'ddd88a26', '62058e8a', '65fbc6a1', '13cf5fcd']"
583,a20bb171,single parent household,6c41c19b,parent in single parent household,1,5,1992-01-01,1993-01-01,1,4,,--,,--,a20bb171_1992-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813']"
584,a20bb171,single parent household,4ab62457,child living at home,1,5,1992-01-01,1993-01-01,1,4,,--,,--,a20bb171_1992-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813']"
585,a20bb171,single parent household,99bafd58,child living at home,1,5,1992-01-01,1993-01-01,1,4,,--,,--,a20bb171_1992-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813']"
586,a20bb171,single parent household,d6a8c905,child living at home,1,5,1992-01-01,1993-01-01,1,4,,--,,--,a20bb171_1992-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813']"
587,a20bb171,single parent household,79de4813,child living at home,1,5,1992-01-01,1993-01-01,1,4,,--,,--,a20bb171_1992-01-01,"['6c41c19b', '4ab62457', '99bafd58', 'd6a8c905', '79de4813']"
588,2da09ba8,single parent household,04944dda,parent in single parent household,0,4,1992-01-01,1993-01-01,1,3,,--,,--,2da09ba8_1992-01-01,"['04944dda', '1d4d2171', '1a55e142', '03c6605f']"
589,2da09ba8,single parent household,1d4d2171,child living at home,0,4,1992-01-01,1993-01-01,1,3,,--,,--,2da09ba8_1992-01-01,"['04944dda', '1d4d2171', '1a55e142', '03c6605f']"
590,2da09ba8,single parent household,1a55e142,child living at home,0,4,1992-01-01,1993-01-01,1,3,,--,,--,2da09ba8_1992-01-01,"['04944dda', '1d4d2171', '1a55e142', '03c6605f']"
591,2da09ba8,single parent household,03c6605f,child living at home,0,4,1992-01-01,1993-01-01,1,3,,--,,--,2da09ba8_1992-01-01,"['04944dda', '1d4d2171', '1a55e142', '03c6605f']"
592,367b57f2,couple without children,d1ccc4c3,partner in couple without children,1,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,367b57f2_1992-01-01,"['d1ccc4c3', '67254760']"
593,367b57f2,couple without children,67254760,partner in couple without children,1,2,1992-01-01,1993-01-01,2,0,2015.0,01,2010.0,05,367b57f2_1992-01-01,"['d1ccc4c3', '67254760']"
594,5b428d03,single parent household,7b44a300,parent in single parent household,0,4,1992-01-01,1993-01-01,1,3,,--,,--,5b428d03_1992-01-01,"['7b44a300', '6cce39de', 'd9b62737', 'ed2760e4']"
595,5b428d03,single parent household,6cce39de,child living at home,0,4,1992-01-01,1993-01-01,1,3,,--,,--,5b428d03_1992-01-01,"['7b44a300', '6cce39de', 'd9b62737', 'ed2760e4']"
596,5b428d03,single parent household,d9b62737,child living at home,0,4,1992-01-01,1993-01-01,1,3,,--,,--,5b428d03_1992-01-01,"['7b44a300', '6cce39de', 'd9b62737', 'ed2760e4']"
597,5b428d03,single parent household,ed2760e4,child living at home,0,4,1992-01-01,1993-01-01,1,3,,--,,--,5b428d03_1992-01-01,"['7b44a300', '6cce39de', 'd9b62737', 'ed2760e4']"
598,80bf8a50,couple with children,a514d4f3,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,80bf8a50_1992-01-01,"['a514d4f3', '0fab8cd4', '1ee23966']"
599,80bf8a50,couple with children,0fab8cd4,partner in couple with children,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,80bf8a50_1992-01-01,"['a514d4f3', '0fab8cd4', '1ee23966']"
600,80bf8a50,couple with children,1ee23966,child living at home,1,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,80bf8a50_1992-01-01,"['a514d4f3', '0fab8cd4', '1ee23966']"
601,e50eb526,couple with children,2e4a5aa7,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,e50eb526_1992-01-01,"['2e4a5aa7', '072ccdc5', '81a8ea3b']"
602,e50eb526,couple with children,072ccdc5,partner in couple with children,0,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,e50eb526_1992-01-01,"['2e4a5aa7', '072ccdc5', '81a8ea3b']"
603,e50eb526,couple with children,81a8ea3b,child living at home,0,3,1992-01-01,1993-01-01,2,1,2015.0,01,2010.0,05,e50eb526_1992-01-01,"['2e4a5aa7', '072ccdc5', '81a8ea3b']"
604,f865368a,single person household,d5eae13d,single person,0,1,1992-01-01,1993-01-01,1,0,,--,,--,f865368a_1992-01-01,['d5eae13d']
