rinpersoon,year,num_employed_months,num_firms_worked_at,average_salary_while_employed
0f578e83,2016,4,4,7233.5
0f578e83,2017,2,2,8263.5
0f578e83,2018,5,5,5655.8
0f578e83,2019,3,3,4042.3333333333335
0f578e83,2020,3,3,5457.333333333333
0f5b9bad,2010,4,4,5407.25
0f5b9bad,2011,3,3,5434.666666666667
0f5b9bad,2012,5,5,5006.4
0f5b9bad,2013,4,4,4015.0
0f5b9bad,2014,3,3,5916.333333333333
0f5b9bad,2015,5,4,4792.6
0f5b9bad,2016,5,4,5093.8
0f5b9bad,2017,4,4,6453.0
0f5b9bad,2018,5,5,4332.4
0f5b9bad,2019,5,5,6563.6
0f5b9bad,2020,4,4,2562.0
0f5e646c,2010,3,3,4992.0
0f5e646c,2011,4,4,6220.5
0f5e646c,2012,5,5,4782.4
0f5e646c,2013,3,3,2041.3333333333333
0f5e646c,2014,4,4,2338.25
0f5e646c,2015,4,3,5958.0
0f5e646c,2016,5,4,4465.6
0f5e646c,2017,5,4,5429.2
0f5e646c,2018,5,4,5575.0
0f5e646c,2019,5,4,5577.4
0f5e646c,2020,4,3,4835.25
0f609211,2010,5,5,5005.2
0f609211,2011,4,4,6586.5
0f609211,2012,5,5,5134.8
0f609211,2013,4,4,5392.5
0f609211,2014,2,2,6656.0
0f609211,2015,4,4,4608.5
0f609211,2016,3,3,5476.0
0f609211,2017,5,5,5489.2
0f609211,2018,5,5,4156.0
0f609211,2019,4,4,6030.25
0f609211,2020,5,5,2809.4
0f636fd8,2010,3,3,6725.666666666667
0f636fd8,2011,4,4,5266.5
0f636fd8,2012,5,5,4785.2
0f636fd8,2013,3,3,3682.6666666666665
0f636fd8,2014,5,5,4373.2
0f636fd8,2015,4,4,4171.5
0f636fd8,2016,5,5,6567.2
0f636fd8,2017,5,5,5661.4
0f636fd8,2018,3,3,4596.666666666667
0f636fd8,2019,3,3,3516.6666666666665
0f636fd8,2020,5,5,3567.8
0f655a4c,2010,4,4,4183.75
0f655a4c,2011,4,4,4106.75
0f655a4c,2012,5,5,3411.0
0f655a4c,2013,4,4,4887.0
0f655a4c,2014,4,4,7040.5
0f655a4c,2015,3,3,7558.333333333333
0f655a4c,2016,3,3,4809.0
0f655a4c,2017,5,5,6171.6
0f655a4c,2018,4,4,5977.25
0f655a4c,2019,3,3,5275.333333333333
0f655a4c,2020,5,5,4452.0
0f662714,2010,4,4,6117.75
0f662714,2011,4,4,4692.75
0f662714,2012,5,5,6015.8
0f662714,2013,5,5,3627.8
0f662714,2014,4,4,6167.75
0f662714,2015,4,4,7872.0
0f662714,2016,5,5,5043.6
0f662714,2017,4,4,4236.75
0f662714,2018,4,4,4983.0
0f662714,2019,3,3,5582.333333333333
0f662714,2020,4,3,4927.25
0f692003,2010,5,5,6003.4
0f692003,2011,4,4,8042.25
0f692003,2012,3,3,6060.666666666667
0f692003,2013,5,5,5164.2
0f692003,2014,4,4,4311.5
0f692003,2015,3,3,6996.666666666667
0f692003,2016,3,3,5686.0
0f692003,2017,3,3,7538.666666666667
0f692003,2018,4,4,5613.75
0f692003,2019,5,5,5876.2
0f692003,2020,4,4,4911.25
0f6e27ce,2010,5,5,5876.4
0f6e27ce,2011,5,5,4575.0
0f6e27ce,2012,3,3,4368.666666666667
0f6e27ce,2013,4,3,5980.75
0f6e27ce,2014,4,3,4197.25
0f6e27ce,2015,4,3,6648.25
0f6e27ce,2016,5,4,4737.8
0f6e27ce,2017,3,3,5437.333333333333
0f6e27ce,2018,5,5,4331.2
0f6e27ce,2019,4,4,2165.75
0f6e27ce,2020,4,4,5026.75
0f7400f1,2010,4,4,6901.0
0f7400f1,2011,3,3,4954.333333333333
0f7400f1,2012,3,3,4254.0
0f7400f1,2013,4,4,5134.5
0f7400f1,2014,4,4,8961.25
0f7400f1,2015,5,4,6385.0
0f7400f1,2016,3,2,5261.666666666667
0f7400f1,2017,5,4,5687.6
0f7400f1,2018,4,3,5477.0
0f7400f1,2019,5,4,5863.6
0f7400f1,2020,2,2,2212.5
0f74eacf,2010,5,4,7584.6
0f74eacf,2011,5,4,4949.4
0f74eacf,2012,5,4,5754.8
0f74eacf,2013,3,3,6146.0
0f74eacf,2014,3,3,5842.666666666667
0f74eacf,2015,5,5,6880.8
0f74eacf,2016,5,5,7333.6
0f74eacf,2017,5,5,4505.2
0f74eacf,2018,5,5,4363.6
0f74eacf,2019,4,4,6667.5
0f74eacf,2020,4,4,7593.0
0f75fbf1,2010,4,4,6177.25
0f75fbf1,2011,4,4,2477.0
0f75fbf1,2012,3,3,5790.333333333333
0f75fbf1,2013,3,3,5853.0
0f75fbf1,2014,4,4,7014.75
0f75fbf1,2015,4,4,5550.75
0f75fbf1,2016,4,4,4348.75
0f75fbf1,2017,4,4,5452.0
0f75fbf1,2018,4,4,2371.0
0f75fbf1,2019,5,5,6555.8
0f75fbf1,2020,3,3,6538.666666666667
0f7adc53,2010,5,4,2722.0
0f7adc53,2011,5,4,6513.6
0f7adc53,2012,4,3,4986.0
0f7adc53,2013,2,2,6405.0
0f7adc53,2014,5,5,7032.4
0f7adc53,2015,3,3,4451.0
0f7adc53,2016,4,4,6571.5
0f7adc53,2017,4,4,7500.5
0f7adc53,2018,5,5,8212.2
0f7adc53,2019,4,4,7112.75
0f7adc53,2020,4,4,5039.0
0f7d2845,2010,5,5,5905.4
0f7d2845,2011,4,4,4196.75
0f7d2845,2012,5,5,5536.2
0f7d2845,2013,3,3,5203.666666666667
0f7d2845,2014,4,4,2472.25
0f7d2845,2015,3,2,3629.3333333333335
0f7d2845,2016,4,4,4596.0
0f7d2845,2017,5,5,7818.4
0f7d2845,2018,3,3,3712.0
0f7d2845,2019,5,5,6305.6
0f7d2845,2020,5,5,4253.2
0f82f3ce,2010,4,3,7601.0
0f82f3ce,2011,5,3,5766.4
0f82f3ce,2012,5,3,6311.6
0f82f3ce,2013,5,3,7106.0
0f82f3ce,2014,4,3,4526.0
0f82f3ce,2015,3,3,2894.333333333333
0f82f3ce,2016,5,5,5635.6
0f82f3ce,2017,5,5,4784.0
0f82f3ce,2018,4,4,4975.25
0f82f3ce,2019,5,5,6708.4
0f82f3ce,2020,3,3,5337.333333333333
0f8f92a5,2010,2,2,4891.5
0f8f92a5,2011,4,4,4100.75
0f8f92a5,2012,4,4,5827.75
0f8f92a5,2013,4,4,5554.0
0f8f92a5,2014,4,4,6458.0
0f8f92a5,2015,5,5,6852.6
0f8f92a5,2016,4,4,7476.5
0f8f92a5,2017,5,5,4145.4
0f8f92a5,2018,5,5,6416.4
0f8f92a5,2019,5,5,4794.8
0f8f92a5,2020,3,3,6642.666666666667
0fa17e49,2010,4,4,6159.5
0fa17e49,2011,4,4,3909.0
0fa17e49,2012,4,4,6367.25
0fa17e49,2013,4,4,6587.75
0fa17e49,2014,5,5,5114.8
0fa17e49,2015,3,3,4049.6666666666665
0fa17e49,2016,5,5,3615.6
0fa17e49,2017,5,5,5209.2
0fa17e49,2018,4,4,4874.75
0fa17e49,2019,4,4,7468.25
0fa17e49,2020,4,4,6564.5
0fa7b1c7,2010,5,5,6219.8
0fa7b1c7,2011,5,5,4820.6
0fa7b1c7,2012,3,3,5302.333333333333
0fa7b1c7,2013,5,5,5318.4
0fa7b1c7,2014,5,5,5863.0
0fa7b1c7,2015,3,3,5215.333333333333
0fa7b1c7,2016,5,4,3831.6
0fa7b1c7,2017,3,3,7620.0
0fa7b1c7,2018,5,5,3937.0
0fa7b1c7,2019,3,3,5139.666666666667
0fa7b1c7,2020,5,5,5099.2
0facf9a8,2010,5,4,5802.0
0facf9a8,2011,4,3,4372.0
0facf9a8,2012,5,4,2112.6
0facf9a8,2013,5,4,6432.6
0facf9a8,2014,3,3,4965.666666666667
0facf9a8,2015,5,5,7213.0
0facf9a8,2016,3,3,6680.333333333333
0facf9a8,2017,5,4,6291.6
0facf9a8,2018,5,4,5092.2
0facf9a8,2019,4,3,5957.0
0facf9a8,2020,5,4,5006.0
0fb02cf2,2010,4,4,5702.0
0fb02cf2,2011,4,4,7949.25
0fb02cf2,2012,4,4,3570.25
0fb02cf2,2013,5,5,4600.6
0fb02cf2,2014,3,3,5113.0
0fb02cf2,2015,5,5,5272.6
0fb02cf2,2016,4,4,7269.5
0fb02cf2,2017,5,5,6339.4
0fb02cf2,2018,3,3,8448.666666666666
0fb02cf2,2019,5,5,6449.4
0fb02cf2,2020,4,4,5584.5
0fb0b02f,2010,5,4,5253.0
0fb0b02f,2011,4,3,6358.75
0fb0b02f,2012,4,3,4939.5
0fb0b02f,2013,4,4,3171.5
0fb0b02f,2014,5,5,6628.4
0fb0b02f,2015,4,4,7074.5
0fb0b02f,2016,5,5,4816.4
0fb0b02f,2017,5,5,2612.8
0fb0b02f,2018,3,3,7718.666666666667
0fb0b02f,2019,5,5,6288.6
0fb0b02f,2020,3,3,3341.6666666666665
0fbe63b5,2010,4,4,4980.0
0fbe63b5,2011,3,3,5374.666666666667
0fbe63b5,2012,5,5,4820.8
0fbe63b5,2013,3,3,6040.0
0fbe63b5,2014,4,4,6318.75
0fbe63b5,2015,4,4,6481.0
0fbe63b5,2016,3,3,4650.0
0fbe63b5,2017,5,4,5706.6
0fbe63b5,2018,4,4,7230.5
0fbe63b5,2019,4,4,4281.75
0fbe63b5,2020,5,5,4605.6
0fc15104,2010,5,5,6332.6
0fc15104,2011,3,3,5086.666666666667
0fc15104,2012,4,4,5724.25
0fc15104,2013,4,4,3450.0
0fc15104,2014,5,5,4156.8
0fc15104,2015,5,5,5577.2
0fc15104,2016,4,4,3964.5
0fc15104,2017,4,4,7055.75
0fc15104,2018,3,3,6672.666666666667
0fc15104,2019,4,4,6589.25
0fc15104,2020,3,3,5974.666666666667
0fc67c17,2010,4,3,6530.75
0fc67c17,2011,5,3,5842.0
0fc67c17,2012,4,3,5251.5
0fc67c17,2013,5,4,5895.0
0fc67c17,2014,5,4,5238.4
0fc67c17,2015,5,4,4858.4
0fc67c17,2016,4,4,6148.0
0fc67c17,2017,5,5,5461.0
0fc67c17,2018,5,5,6559.0
0fc67c17,2019,3,3,5520.333333333333
0fc67c17,2020,5,4,4753.6
0fd3d7f6,2010,3,3,4281.333333333333
0fd3d7f6,2011,5,5,5163.6
0fd3d7f6,2012,3,3,6481.333333333333
0fd3d7f6,2013,4,4,6504.5
0fd3d7f6,2014,5,5,5463.8
0fd3d7f6,2015,5,5,5907.4
0fd3d7f6,2016,4,4,4836.75
0fd3d7f6,2017,4,4,4428.25
0fd3d7f6,2018,4,4,3510.0
0fd3d7f6,2019,5,5,5541.0
0fd3d7f6,2020,3,3,5281.333333333333
0feb19a1,2010,4,4,6198.5
0feb19a1,2011,5,5,4949.0
0feb19a1,2012,4,4,8019.5
0feb19a1,2013,4,4,2559.5
0feb19a1,2014,4,4,4989.0
0feb19a1,2015,4,4,4451.0
0feb19a1,2016,5,5,4883.0
0feb19a1,2017,5,5,5732.8
0feb19a1,2018,5,5,5616.6
0feb19a1,2019,3,3,3792.3333333333335
0feb19a1,2020,5,5,6808.2
0fed3872,2010,5,5,7451.0
0fed3872,2011,4,4,8602.5
0fed3872,2012,5,5,5518.6
0fed3872,2013,2,2,9231.5
0fed3872,2014,5,5,6181.6
0fed3872,2015,3,3,6036.666666666667
0fed3872,2016,3,3,4746.0
0fed3872,2017,5,5,6029.6
0fed3872,2018,5,5,7478.6
0fed3872,2019,4,4,5483.25
0fed3872,2020,4,4,4312.0
0ff203e3,2010,5,4,6588.8
0ff203e3,2011,4,4,5999.25
0ff203e3,2012,5,5,4193.8
0ff203e3,2013,5,5,5308.8
0ff203e3,2014,3,3,7606.333333333333
0ff203e3,2015,4,4,5797.5
0ff203e3,2016,4,4,5160.25
0ff203e3,2017,4,4,7428.25
0ff203e3,2018,4,4,4697.0
0ff203e3,2019,4,4,6899.0
0ff203e3,2020,5,5,5637.0
0ff43fd9,2010,5,4,4939.0
0ff43fd9,2011,4,4,5534.0
0ff43fd9,2012,5,5,5489.0
0ff43fd9,2013,5,5,6981.4
0ff43fd9,2014,2,2,2655.0
0ff43fd9,2015,5,5,4236.4
0ff43fd9,2016,4,4,4815.5
0ff43fd9,2017,5,5,8622.2
0ff43fd9,2018,3,3,3362.333333333333
0ff43fd9,2019,5,4,5429.2
0ff43fd9,2020,5,4,5221.6
0ff6d84b,2010,2,2,4476.5
0ff6d84b,2011,5,5,5373.4
0ff6d84b,2012,4,4,6011.0
0ff6d84b,2013,5,5,5643.0
0ff6d84b,2014,4,4,5567.5
0ff6d84b,2015,5,5,4740.6
0ff6d84b,2016,2,2,6727.0
0ff6d84b,2017,4,4,4546.75
0ff6d84b,2018,2,2,3229.5
0ff6d84b,2019,5,5,7450.8
0ff6d84b,2020,3,3,7291.0
0ff909bf,2010,5,5,6161.2
0ff909bf,2011,5,5,5977.0
0ff909bf,2012,5,5,5854.2
0ff909bf,2013,5,5,5461.0
0ff909bf,2014,5,5,5969.8
0ff909bf,2015,3,3,2598.6666666666665
0ff909bf,2016,5,5,6791.2
0ff909bf,2017,5,5,5567.0
0ff909bf,2018,5,5,7252.0
0ff909bf,2019,1,1,2875.0
0ff909bf,2020,4,4,5071.75
1006687b,2010,4,4,7380.0
1006687b,2011,4,4,3864.25
1006687b,2012,4,4,6035.75
1006687b,2013,4,4,4597.25
1006687b,2014,4,4,5742.25
1006687b,2015,5,5,7207.6
1006687b,2016,4,4,2240.25
1006687b,2017,2,2,6346.5
1006687b,2018,4,4,8073.5
1006687b,2019,5,5,5877.4
1006687b,2020,4,4,4562.75
100d1cc4,2010,3,3,5485.0
100d1cc4,2011,5,5,4651.0
100d1cc4,2012,2,2,5159.5
100d1cc4,2013,4,4,4899.25
100d1cc4,2014,4,4,4128.0
100d1cc4,2015,4,4,6925.5
100d1cc4,2016,4,4,6670.75
100d1cc4,2017,5,5,4327.4
100d1cc4,2018,2,2,4022.0
100d1cc4,2019,4,4,5905.25
100d1cc4,2020,3,3,6507.333333333333
1011c1be,2010,4,4,3433.25
1011c1be,2011,3,3,8388.666666666666
1011c1be,2012,5,5,6873.4
1011c1be,2013,4,4,3712.0
1011c1be,2014,1,1,2778.0
1011c1be,2015,4,4,5759.75
1011c1be,2016,5,5,3740.2
1011c1be,2017,4,4,3759.0
1011c1be,2018,5,5,6036.8
1011c1be,2019,5,5,6205.0
1011c1be,2020,4,4,4949.75
1026b357,2010,5,4,3679.6
1026b357,2011,4,3,4684.5
1026b357,2012,5,4,5644.6
1026b357,2013,5,4,5235.2
1026b357,2014,3,3,7462.0
1026b357,2015,4,4,6677.75
1026b357,2016,4,3,4955.75
1026b357,2017,4,3,6062.5
1026b357,2018,4,3,7173.5
1026b357,2019,5,4,5125.6
1026b357,2020,4,3,4880.25
102cc80e,2010,4,4,4344.25
102cc80e,2011,5,5,4263.8
102cc80e,2012,4,4,5320.5
102cc80e,2013,4,4,3990.0
102cc80e,2014,5,5,6520.0
102cc80e,2015,5,5,7694.0
102cc80e,2016,3,3,4484.0
102cc80e,2017,5,5,4125.2
102cc80e,2018,3,3,6252.666666666667
102cc80e,2019,5,4,5338.6
102cc80e,2020,4,3,5917.5
10322adc,2010,5,5,4262.2
10322adc,2011,5,5,5209.4
10322adc,2012,5,5,3969.0
10322adc,2013,3,3,5066.0
10322adc,2014,3,3,6695.666666666667
10322adc,2015,4,4,5868.75
10322adc,2016,5,5,5982.8
10322adc,2017,4,4,4269.0
10322adc,2018,3,3,5004.333333333333
10322adc,2019,4,4,6857.75
10322adc,2020,4,4,6785.5
1036ac13,2010,3,2,7259.666666666667
1036ac13,2011,5,4,4994.2
1036ac13,2012,4,3,5276.5
1036ac13,2013,3,2,7037.666666666667
1036ac13,2014,5,4,5220.8
1036ac13,2015,3,2,3860.6666666666665
1036ac13,2016,4,4,5842.25
1036ac13,2017,4,4,5920.75
1036ac13,2018,5,4,7537.2
1036ac13,2019,5,4,7300.6
1036ac13,2020,3,2,3872.0
104dce5f,2010,5,4,2872.6
104dce5f,2011,3,3,5021.0
104dce5f,2012,5,5,5607.6
104dce5f,2013,5,5,6240.2
104dce5f,2014,5,5,4146.6
104dce5f,2015,2,2,5351.0
104dce5f,2016,5,5,8094.8
104dce5f,2017,3,3,6629.0
104dce5f,2018,4,3,6396.75
104dce5f,2019,5,4,6842.0
104dce5f,2020,3,2,3084.6666666666665
105237e5,2010,2,2,7065.0
105237e5,2011,5,5,6181.2
105237e5,2012,4,4,4924.0
105237e5,2013,3,3,5271.666666666667
105237e5,2014,4,4,6763.75
105237e5,2015,5,5,5086.0
105237e5,2016,4,4,7393.0
105237e5,2017,4,4,4707.5
105237e5,2018,4,4,4939.0
105237e5,2019,4,4,6155.25
105237e5,2020,5,5,6948.8
105834ce,2010,5,5,4768.4
105834ce,2011,3,3,6760.666666666667
105834ce,2012,4,4,3363.5
105834ce,2013,5,5,7055.2
105834ce,2014,5,5,4379.8
105834ce,2015,4,4,5432.25
105834ce,2016,3,3,5695.0
105834ce,2017,5,5,6895.2
105834ce,2018,4,4,3496.75
105834ce,2019,4,4,7175.75
105834ce,2020,3,3,5149.666666666667
106771e9,2010,4,3,8484.75
106771e9,2011,3,3,3016.0
106771e9,2012,5,4,6131.6
106771e9,2013,5,4,9049.0
106771e9,2014,4,4,7861.0
106771e9,2015,5,5,5979.4
106771e9,2016,5,5,5737.8
106771e9,2017,4,4,5845.75
106771e9,2018,5,5,6507.0
106771e9,2019,3,3,2011.0
106771e9,2020,5,5,5221.8
106922f7,2010,4,4,2475.5
106922f7,2011,5,5,5166.0
106922f7,2012,4,4,6188.75
106922f7,2013,5,5,5157.2
106922f7,2014,5,5,5254.2
106922f7,2015,5,5,6445.6
106922f7,2016,4,4,7015.75
106922f7,2017,4,4,6047.25
106922f7,2018,4,4,4302.75
106922f7,2019,4,4,5821.75
106922f7,2020,4,4,4464.5
1072bddd,2010,4,4,6972.5
1072bddd,2011,5,5,4769.8
1072bddd,2012,4,4,7093.0
1072bddd,2013,5,5,5692.4
1072bddd,2014,4,4,5925.25
1072bddd,2015,5,5,4948.4
1072bddd,2016,2,2,5849.5
1072bddd,2017,4,4,6190.0
1072bddd,2018,4,4,7052.5
1072bddd,2019,1,1,8821.0
1072bddd,2020,5,5,6680.8
10743d2c,2010,4,4,3059.0
10743d2c,2011,5,5,5386.2
10743d2c,2012,3,3,7205.333333333333
10743d2c,2013,5,5,7274.8
10743d2c,2014,4,4,6623.75
10743d2c,2015,3,3,6117.333333333333
10743d2c,2016,4,4,7521.5
10743d2c,2017,4,4,5602.25
10743d2c,2018,4,4,4747.25
10743d2c,2019,4,4,7616.5
10743d2c,2020,4,4,5176.25
107a2884,2010,4,3,4638.25
107a2884,2011,4,4,6404.25
107a2884,2012,4,4,4904.75
107a2884,2013,5,5,5014.6
107a2884,2014,4,4,4286.5
107a2884,2015,4,4,5520.0
107a2884,2016,5,5,5040.2
107a2884,2017,5,5,6626.6
107a2884,2018,5,5,6320.4
107a2884,2019,4,4,5074.75
107a2884,2020,3,3,6041.666666666667
107c2d0e,2010,5,5,6079.6
107c2d0e,2011,4,4,5741.0
107c2d0e,2012,3,3,6286.666666666667
107c2d0e,2013,5,5,5947.6
107c2d0e,2014,5,5,2718.0
107c2d0e,2015,4,4,3249.75
107c2d0e,2016,4,4,4738.0
107c2d0e,2017,4,4,5831.75
107c2d0e,2018,3,3,5927.333333333333
107c2d0e,2019,4,4,4626.25
107c2d0e,2020,4,4,4547.0
107cc3a3,2010,5,5,5100.0
107cc3a3,2011,5,5,6855.2
107cc3a3,2012,5,5,3747.6
107cc3a3,2013,5,5,7332.4
107cc3a3,2014,4,4,8040.0
107cc3a3,2015,3,3,3211.0
107cc3a3,2016,5,5,5311.6
107cc3a3,2017,4,4,6252.75
107cc3a3,2018,5,5,6267.4
107cc3a3,2019,5,5,4373.4
107cc3a3,2020,3,3,7335.333333333333
107dfe2f,2010,5,5,3986.4
107dfe2f,2011,4,4,5549.25
107dfe2f,2012,2,2,3216.5
107dfe2f,2013,5,5,6559.6
107dfe2f,2014,4,4,5486.0
107dfe2f,2015,3,3,6704.333333333333
107dfe2f,2016,4,4,7030.25
107dfe2f,2017,3,3,7232.333333333333
107dfe2f,2018,4,4,6411.25
107dfe2f,2019,4,4,2336.25
107dfe2f,2020,4,4,6452.25
108049cd,2010,3,3,3509.0
108049cd,2011,4,4,6862.5
108049cd,2012,4,4,5367.0
108049cd,2013,4,4,5395.0
108049cd,2014,4,4,4083.25
108049cd,2015,5,5,6229.8
108049cd,2016,5,5,5896.0
108049cd,2017,3,3,7148.0
108049cd,2018,4,4,5496.0
108049cd,2019,5,5,5699.8
108049cd,2020,2,2,5770.5
10866940,2010,4,4,4951.5
10866940,2011,5,5,5246.8
10866940,2012,5,5,5283.6
10866940,2013,4,4,5316.0
10866940,2014,4,4,3993.5
10866940,2015,5,5,7037.8
10866940,2016,5,5,7038.2
10866940,2017,4,4,4741.75
10866940,2018,4,3,6601.0
10866940,2019,2,2,5384.0
10866940,2020,5,5,6009.2
10879263,2010,3,3,5777.666666666667
10879263,2011,4,3,6129.75
10879263,2012,4,3,6154.75
10879263,2013,5,4,4814.0
10879263,2014,5,4,4929.8
10879263,2015,4,3,4226.25
10879263,2016,4,4,5915.25
10879263,2017,3,3,5429.666666666667
10879263,2018,5,5,5364.4
10879263,2019,3,3,6200.666666666667
10879263,2020,5,5,4237.2
108c7857,2010,5,4,5085.0
108c7857,2011,5,4,6376.2
108c7857,2012,5,4,4746.6
108c7857,2013,4,3,4339.0
108c7857,2014,5,4,5898.8
108c7857,2015,5,4,4943.6
108c7857,2016,4,3,3945.75
108c7857,2017,5,4,3850.6
108c7857,2018,4,4,3066.5
108c7857,2019,4,3,4143.25
108c7857,2020,5,3,4982.8
108d5870,2010,3,3,8113.0
108d5870,2011,5,5,4756.0
108d5870,2012,4,4,5349.0
108d5870,2013,4,4,6293.5
108d5870,2014,3,3,8189.0
108d5870,2015,3,3,8247.0
108d5870,2016,4,4,5504.25
108d5870,2017,4,4,3735.25
108d5870,2018,5,5,5565.4
108d5870,2019,3,3,3477.6666666666665
108d5870,2020,5,5,7020.4
10903fac,2010,4,4,3502.25
10903fac,2011,5,5,4729.4
10903fac,2012,4,4,6232.25
10903fac,2013,4,4,8089.75
10903fac,2014,4,4,6536.75
10903fac,2015,3,3,5361.0
10903fac,2016,5,5,7369.2
10903fac,2017,5,5,7066.4
10903fac,2018,4,4,4174.5
10903fac,2019,4,4,6230.25
10903fac,2020,4,4,2293.25
10920699,2010,5,5,7829.4
10920699,2011,4,4,6644.25
10920699,2012,4,4,5838.25
10920699,2013,3,3,4449.333333333333
10920699,2014,5,5,6182.8
10920699,2015,2,2,2939.5
10920699,2016,5,5,7761.8
10920699,2017,5,5,2617.2
10920699,2018,4,4,5353.0
10920699,2019,4,4,6663.0
10920699,2020,4,4,5782.25
109446b6,2010,5,5,6730.0
109446b6,2011,4,4,4835.0
109446b6,2012,4,4,6231.5
109446b6,2013,3,3,5301.0
109446b6,2014,5,5,4235.0
109446b6,2015,4,4,3603.75
109446b6,2016,3,3,7080.0
109446b6,2017,4,4,7905.75
109446b6,2018,4,3,4743.5
109446b6,2019,4,3,3695.75
109446b6,2020,4,3,6672.5
109ee8b4,2010,4,4,4855.25
109ee8b4,2011,4,4,7214.25
109ee8b4,2012,5,4,4549.2
109ee8b4,2013,4,3,5320.75
109ee8b4,2014,5,4,6695.4
109ee8b4,2015,5,4,4281.6
109ee8b4,2016,5,4,3338.0
109ee8b4,2017,4,3,4804.25
109ee8b4,2018,5,4,6151.4
109ee8b4,2019,5,4,5808.6
109ee8b4,2020,2,2,7748.5
10a22fa8,2010,5,5,5609.4
10a22fa8,2011,5,5,6620.8
10a22fa8,2012,3,3,6331.0
10a22fa8,2013,4,4,6665.0
10a22fa8,2014,5,5,3863.2
10a22fa8,2015,5,5,5419.2
10a22fa8,2016,4,4,7310.0
10a22fa8,2017,4,4,4523.0
10a22fa8,2018,5,5,6247.4
10a22fa8,2019,4,4,8360.25
10a22fa8,2020,2,2,5878.5
10a24cfb,2010,5,5,4978.4
10a24cfb,2011,3,3,5771.666666666667
10a24cfb,2012,5,5,6361.2
10a24cfb,2013,4,4,7137.75
10a24cfb,2014,4,4,7033.25
10a24cfb,2015,5,5,4782.0
10a24cfb,2016,2,2,5779.5
10a24cfb,2017,3,3,4011.0
10a24cfb,2018,5,5,4988.8
10a24cfb,2019,5,5,5467.0
10a24cfb,2020,3,3,8698.0
10adae82,2010,5,5,5104.6
10adae82,2011,4,4,5329.0
10adae82,2012,5,5,6700.8
10adae82,2013,4,4,4949.0
10adae82,2014,3,3,7555.666666666667
10adae82,2015,4,3,7554.5
10adae82,2016,5,4,3966.4
10adae82,2017,2,1,3782.0
10adae82,2018,5,4,4279.4
10adae82,2019,3,3,8004.0
10adae82,2020,4,4,4125.75
10b2f6e7,2010,4,4,4842.5
10b2f6e7,2011,4,4,5156.5
10b2f6e7,2012,2,2,7367.0
10b2f6e7,2013,5,5,6527.8
10b2f6e7,2014,4,4,6902.25
10b2f6e7,2015,4,4,5898.75
10b2f6e7,2016,3,3,6080.666666666667
10b2f6e7,2017,3,3,7617.666666666667
10b2f6e7,2018,3,3,3522.0
10b2f6e7,2019,5,5,5211.0
10b2f6e7,2020,5,5,6246.4
10b7ccd3,2010,5,5,5940.8
10b7ccd3,2011,5,5,3411.8
10b7ccd3,2012,4,4,6279.0
10b7ccd3,2013,4,4,3622.25
10b7ccd3,2014,4,4,4662.75
10b7ccd3,2015,4,4,5895.25
10b7ccd3,2016,5,4,4854.6
10b7ccd3,2017,3,2,7104.666666666667
10b7ccd3,2018,5,4,6550.4
10b7ccd3,2019,3,3,6136.666666666667
10b7ccd3,2020,5,5,6508.4
10bbb478,2010,4,4,6443.0
10bbb478,2011,5,5,4705.2
10bbb478,2012,4,4,7409.75
10bbb478,2013,5,5,6336.0
10bbb478,2014,3,3,8322.666666666666
10bbb478,2015,3,3,3916.6666666666665
10bbb478,2016,4,4,6835.5
10bbb478,2017,3,3,4344.666666666667
10bbb478,2018,3,3,4751.666666666667
10bbb478,2019,5,5,5998.4
10bbb478,2020,4,4,4814.5
10c33eb0,2010,3,3,5327.666666666667
10c33eb0,2011,4,4,5696.0
10c33eb0,2012,5,5,4768.2
10c33eb0,2013,4,4,5501.75
10c33eb0,2014,4,4,8434.25
10c33eb0,2015,4,4,4909.25
10c33eb0,2016,5,5,6679.8
10c33eb0,2017,3,3,5892.666666666667
10c33eb0,2018,5,5,4291.2
10c33eb0,2019,4,4,3674.0
10c33eb0,2020,5,5,4426.0
10c6dd08,2010,5,5,4527.8
10c6dd08,2011,4,4,4198.5
10c6dd08,2012,4,4,3210.75
10c6dd08,2013,4,4,4647.5
10c6dd08,2014,5,5,6103.0
10c6dd08,2015,4,4,8191.25
10c6dd08,2016,4,4,4103.75
10c6dd08,2017,5,5,6904.8
10c6dd08,2018,3,3,6172.666666666667
10c6dd08,2019,3,3,2562.0
10c6dd08,2020,4,4,4662.75
10c8c8c7,2010,4,3,5803.25
10c8c8c7,2011,4,4,5532.5
10c8c8c7,2012,4,4,4642.75
10c8c8c7,2013,4,4,5024.25
10c8c8c7,2014,4,4,4222.0
10c8c8c7,2015,5,5,4676.8
10c8c8c7,2016,3,3,1843.3333333333333
10c8c8c7,2017,3,3,6896.666666666667
10c8c8c7,2018,5,5,3499.8
10c8c8c7,2019,5,5,5138.4
10c8c8c7,2020,4,4,3808.0
10ccdeb1,2010,5,4,5126.2
10ccdeb1,2011,4,4,3783.5
10ccdeb1,2012,3,3,3832.6666666666665
10ccdeb1,2013,5,5,3402.6
10ccdeb1,2014,4,4,4634.25
10ccdeb1,2015,4,4,4734.0
10ccdeb1,2016,5,5,5169.8
10ccdeb1,2017,4,4,6178.75
10ccdeb1,2018,5,5,5297.6
